id,congress,chamber,rollnumber,voteview_id,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
8071,92,1,120,RH0920120,7/8/71,1971,7,8,NA,NA,325,0,0,0,0,0,0,HR9093,NA,NA,NA,"TO PASS H.R. 9093, TO EXPAND AND EXTEND THE WATER DESALTING PROGRAM BEING CONDUCTED BY THE SECRETARY OF THE INTERIOR.","TO PASS H.R. 9093, TO EXPAND AND EXTEND THE WATER DESALTING PROGRAM BEING CONDUCTED BY THE SECRETARY OF THE INTERIOR.",7,701,7,701
8081,92,1,125,RH0920125,7/15/71,1971,7,15,NA,NA,162,207,-0.819,0.183,0.021,0.185,-240.439,HR9388,NA,NA,NA,"TO AMEND H.R. 9388, ATOMIC ENERGY COMMISSION AUTHORIZATION BILL, BY STRIKING OUT LANGUAGE PROVIDING FUNDS FOR A NATIONAL WASTE REPOSITORY AT LYONS, KANSAS.","TO AMEND H.R. 9388, ATOMIC ENERGY COMMISSION AUTHORIZATION BILL, BY STRIKING OUT LANGUAGE PROVIDING FUNDS FOR A NATIONAL WASTE REPOSITORY AT LYONS, KANSAS.",7,704,7,704
8089,92,1,129,RH0920129,7/20/71,1971,7,20,NA,NA,372,18,0.565,0.061,0.219,0.189,-51.907,HJRES424,NA,NA,NA,"TO ADOPT H. RES. 424, THE RULE PERMITTING CONSIDERATION OF H.J. RES. 3, TO ESTABLISH A JOINT COMMITTEE ON THE ENVIRONMENT.","TO ADOPT H. RES. 424, THE RULE PERMITTING CONSIDERATION OF H.J. RES. 3, TO ESTABLISH A JOINT COMMITTEE ON THE ENVIRON- MENT.",7,700,7,700
8124,92,1,145,RH0920145,7/29/71,1971,7,29,NA,NA,108,275,-0.218,-0.134,0.18,0.746,-106.906,HR10090,NA,NA,NA,"TO AMEND H.R. 10090, PUBLIC WORKS APPROPRIATIONS, BY FORBIDDING FUNDS FOR ANY TESTING OF NUCLEAR WEAPONS IN THE ALEUTIAN ISLANDS.","TO AMEND H.R. 10090, PUBLIC WORKS APPROPRIATIONS, BY FOR- BIDDING FUNDS FOR ANY TESTING OF NUCLEAR WEAPONS IN THE ALEUTIAN ISLANDS.",7,704,7,704
8173,92,1,168,RH0920168,9/9/71,1971,9,9,NA,NA,305,3,0,0,0,0,0,HR9727,NA,NA,NA,"TO PASS H.R. 9727, A BILL TO REGULATE THE DUMPING OF MATERIAL IN THE OCEANS AND OTHER WATERS.","TO PASS H.R. 9727, A BILL TO REGULATE THE DUMPING OF MATERIAL IN THE OCEANS AND OTHER WATERS.",7,710,7,701
8338,92,1,247,RH0920247,11/9/71,1971,11,9,NA,NA,152,221,-0.19,0.069,0.181,0.55,-117.171,HR10729,NA,NA,NA,"TO AMEND BY STRIKING LANGUAGE CONCERNING REGISTRATION OF PESTICIDES, KYL (IOWA) SUBSTITUTE AMENDMENT FOR DOW (N.Y.) AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H.R. 10729, TO AMEND THE FEDERAL INSECTICIDE, FUNGICIDE, AND RODENTICIDE ACT.","TO AMEND BY STRIKING LANGUAGE CONCERNING REGISTRATION OF PESTICIDES, KYL IOWA) SUBSTITUTE AMENDMENT FOR DOW N.Y AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H.R. 10729, TO AMEND THE FEDERAL INSECTICIDE, FUNGICIDE, AND RODENTICIDE ACT.",7,704,7,704
8340,92,1,248,RH0920248,11/9/71,1971,11,9,NA,NA,167,209,-0.095,-0.001,0.194,0.708,-115.354,HR10729,NA,NA,NA,"TO AMEND KYL (IOWA) SUBSTITUTE AMENDMENT FOR DOW (N.Y.) AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H.R. 10729, BY EXTENDING LANGUAGE RELATIVE TO JUDICIAL REVIEW.","TO AMEND KYL IOWA) SUBSTITUTE AMENDMENT FOR DOW N.Y AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H.R. 10729, BY EXTENDING LANGUAGE RELATIVE TO JUDICIAL REVIEW.",7,704,7,704
8342,92,1,249,RH0920249,11/9/71,1971,11,9,NA,NA,168,203,-0.087,-0.007,0.148,0.444,-142.546,HR10729,NA,NA,NA,"TO AMEND KYL (IOWA) SUBSTITUTE AMENDMENT FOR DOW (N.Y.) AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H.R. 10729, BY FORBIDDING FOR ANY PESTICIDE REMOVED FROM THE MARKET UNLESS THE PRODUCER SHOWS THAT ADVERSE ENVIRONMENTAL EFFECTS WERE UNKNOWN.","TO AMEND KYL IOWA) SUBSTITUTE AMENDMENT FOR DOW N.Y AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H.R. 10729, BY FORBIDDING FOR ANY PESTICIDE REMOVED FROM THE MARKET UNLESS THE PRODUCER SHOWS THAT ADVERSE ENVIRONMENTAL EFFECTS WERE UNKNOWN.",7,704,7,704
8346,92,1,250,RH0920250,11/9/71,1971,11,9,NA,NA,288,91,-0.177,-0.529,-0.165,-0.381,-111.091,HR10729,NA,NA,NA,TO PASS H.R. 10729.,TO PASS H.R. 10729.,7,704,7,704
8444,92,1,296,RH0920296,12/6/71,1971,12,6,NA,NA,199,150,-0.567,-0.013,-0.017,-0.116,-231.725,HR10420,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 10420, TO ESTABLISH A MARINE MAMMAL COMMISSION. (TWO-THIRDS HAVING FAILED TO VOTE IN THE AFFIRMATIVE, THE MOTION WAS REJECTED.)","TO SUSPEND THE RULES AND PASS H.R. 10420, TO ESTABLISH A MARINE MAMMAL COMMISSION. TWO-THIRDS HAVING FAILED TO VOTE IN THE AFFIRMATIVE, THE MOTION WAS REJECTED",7,709,7,709
8643,92,1,55,RH0920055,5/17/71,1971,5,17,NA,NA,305,18,0.294,0.851,0.183,0.377,-47.808,HR56,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 56, TO PROVIDE FOR A NATIONAL ENVIRONMENTAL DATA SYSTEM, AMENDING THE NATIONAL ENVIRONMENTAL POLICY ACT OF 1969.","TO SUSPEND THE RULES AND PASS H.R. 56, TO PROVIDE FOR A NATIONAL ENVIRONMENTAL DATA SYSTEM, AMENDING THE NATIONAL ENVIRONMENTAL POLICY ACT OF 1969.",7,700,7,700
8645,92,1,56,RH0920056,5/17/71,1971,5,17,NA,NA,307,8,0.656,-0.754,0.22,-0.041,-42.972,HR5060,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 5060, PROVIDING A CRIMINAL PENALTY FOR SHOOTING AT CERTAIN BIRDS, FISH, AND OTHER ANIMALS FROM AN AIRCRAFT.","TO SUSPEND THE RULES AND PASS H.R. 5060, PROVIDING A CRIMINAL PENALTY FOR SHOOTING AT CERTAIN BIRDS, FISH, AND OTHER ANIMALS FROM AN AIRCRAFT.",7,709,7,709
8647,92,1,57,RH0920057,5/17/71,1971,5,17,NA,NA,293,10,0.688,-0.08,0.221,0.145,-33.829,HR2587,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 2587, TO ESTABLISH THE NATIONAL ADVISORY COMMITTEE ON THE OCEANS AND ATMOSPHERE.","TO SUSPEND THE RULES AND PASS H.R. 2587, TO ESTABLISH THE NATIONAL ADVISORY COMMITTEE ON THE OCEANS AND ATMOSPHERE.",7,700,7,700
8789,92,1,339,RH0920339,2/7/72,1972,2,7,NA,NA,361,8,0,0,0,0,0,HR7088,NA,NA,NA,"TO PASS H.R. 7088, A BILL TO ESTABLISH THE TINICUM NATIONAL ENVIRONMENTAL CENTER.","TO PASS H.R. 7088, A BILL TO ESTABLISH THE TINICUM NATIONAL ENVIRONMENTAL CENTER.",7,799,7,799
8790,92,1,340,RH0920340,2/7/72,1972,2,7,NA,NA,352,7,0,0,0,0,0,HR12186,NA,NA,NA,"TO PASS H.R. 12186, A BILL TO STRENGTHEN THE PENALTIES FOR VIOLATION OF THE BALD EAGLE PROTECTION ACT.","TO PASS H.R. 12186, A BILL TO STRENGTHEN THE PENALTIES FOR VIOLATION OF THE BALD EAGLE PROTECTION ACT.",7,709,7,709
8791,92,1,341,RH0920341,2/7/72,1972,2,7,NA,NA,340,7,0,0,0,0,0,HR12741,NA,NA,NA,"TO PASS H.R. 12741, TO EXTEND THE FEDERAL WATER POLLUTION CONTROL ACT THROUGH JUNE 30, 1972.","TO PASS H.R. 12741, TO EXTEND THE FEDERAL WATER POLLUTION CONTROL ACT THROUGH JUNE 30, 1972.",7,701,7,701
8802,92,1,352,RH0920352,2/29/72,1972,2,29,NA,NA,356,32,0.066,0.802,0.22,1.187,-45.218,HR11021,NA,NA,NA,"TO PASS H.R. 11021, A BILL TO CONTROL THE EMISSION OF NOISE DETRIMENTAL TO THE HUMAN ENVIRONMENT.","TO PASS H.R. 11021, A BILL TO CONTROL THE EMISSION OF NOISE DETRIMENTAL TO THE HUMAN ENVIRONMENT.",7,705,7,705
8812,92,1,362,RH0920362,3/9/72,1972,3,9,NA,NA,362,10,0.442,0.735,0.173,0.582,-27.525,HR10420,NA,NA,NA,"TO PASS H.R. 10420, A BILL TO PROTECT MARINE MAMMALS AND ESTABLISH A MARINE MAMMAL COMMISSION.","TO PASS H.R. 10420, A BILL TO PROTECT MARINE MAMMALS AND ESTABLISH A MARINE MAMMAL COMMISSION.",7,709,7,709
8825,92,1,375,RH0920375,3/28/72,1972,3,28,NA,NA,140,249,0.009,-0.326,0.12,0.454,-165.165,HR11896,NA,NA,NA,"TO AMEND H.R. 11896, A BILL TO AMEND THE FEDERAL WATER POLLUTION CONTROL ACT, BY REQUIRING INDUSTRY TO USE BY 1981, THE BEST AVAILABLE WASTE TREATMENT TECHNOLOGY.","TO AMEND H.R. 11896, A BILL TO AMEND THE FEDERAL WATER POLLUTION CONTROL ACT, BY REQUIRING INDUSTRY TO USE BY 1981, THE BEST AVAILABLE WASTE TREATMENT TECHNOLOGY.",7,703,7,703
8826,92,1,376,RH0920376,3/28/72,1972,3,28,NA,NA,125,268,0.01,-0.314,0.092,0.553,-162,HR11896,NA,NA,NA,"TO AMEND H.R. 11896, TO EMPOWER THE EPA TO REVIEW AND VETO INDIVIDUAL DISCHARGE PERMITS ISSUED BY THE STATES.","TO AMEND H.R. 11896, TO EMPOWER THE EPA TO REVIEW AND VETO INDIVIDUAL DISCHARGE PERMITS ISSUED BY THE STATES.",7,703,7,703
8827,92,1,377,RH0920377,3/28/72,1972,3,28,NA,NA,66,337,0.298,0.489,-0.171,-0.089,-122.807,HR11896,NA,NA,NA,"TO AMEND H.R. 11896, BY REQUIRING PRIVATE FIRMS WHICH DISCHARGE INTO MUNICIPAL TREATMENT SYSTEMS TO PAY USER CHARGES FOR THEIR SHARE OF THE CAPITAL COSTS OF ANY FEDERALLY FUNDED MUNICIPAL TREATMENT FACILITY.","TO AMEND H.R. 11896, BY REQUIRING PRIVATE FIRMS WHICH DIS- CHARGE INTO MUNICIPAL TREATMENT SYSTEMS TO PAY USER CHARGES FOR THEIR SHARE OF THE CAPITAL COSTS OF ANY FEDERALLY FUNDED MUNICIPAL TREATMENT FACILITY.",7,703,7,703
8828,92,1,378,RH0920378,3/28/72,1972,3,28,NA,NA,154,251,0.016,-0.278,0.118,0.493,-170.33,HR11896,NA,NA,NA,TO AMEND H.R. 11896 SO AS TO REQUIRE PERMITS TO CONTROL THE DISCHARGE OF WASTE INTO U.S. WATERWAYS.,TO AMEND H.R. 11896 SO AS TO REQUIRE PERMITS TO CONTROL THE DISCHARGE OF WASTE INTO U.S. WATERWAYS.,7,701,7,701
8829,92,1,379,RH0920379,3/29/72,1972,3,29,NA,NA,161,232,0.045,0.118,-0.099,-0.242,-203.656,HR11896,NA,NA,NA,"TO AMEND H.R. 11896 SO AS TO STRIKE THE CONTRACT AUTHORITY PROVISION FOR $18 BILLION FOR WASTE TREATMENT GRANTS AND TO SUBSTITUTE AUTHORIZATION FOR """"""""""""""""NO YEAR"""""""""""""""" APPROPRIATIONS BUT ON A ONE YEAR ADVANCE BASIS.",APPROPRIATIONS BUT ON A ONE YEAR ADVANCE BASIS.,7,703,7,703
8831,92,1,381,RH0920381,3/29/72,1972,3,29,NA,NA,251,130,-0.419,0.21,-0.054,0.373,-191.278,HR11896,NA,NA,NA,TO AMEND H.R. 11896 SO AS TO DIRECT THE EPA TO ENCOURAGE REGIONAL RESOURCE MANAGEMENT THAT UTILIZES SPRAY IRRIGATION AND RECYCLING OF WASTES.,TO AMEND H.R. 11896 SO AS TO DIRECT THE EPA TO ENCOURAGE RE- GIONAL RESOURCE MANAGEMENT THAT UTILIZES SPRAY IRRIGATION AND RECYCLING OF WASTES.,7,703,7,703
8832,92,1,382,RH0920382,3/29/72,1972,3,29,NA,NA,210,173,-0.604,0.285,0.011,0.385,-223.062,HR11896,NA,NA,NA,TO AMEND H.R. 11896 BY PRESERVING RIGHTS OF STATES TO CONTROL DISCHARGES FROM VESSELS.,TO AMEND H.R. 11896 BY PRESERVING RIGHTS OF STATES TO CON- TROL DISCHARGES FROM VESSELS.,7,703,7,703
8833,92,1,383,RH0920383,3/29/72,1972,3,29,NA,NA,380,14,0.59,0.14,0.231,0.262,-33.537,HR11896,NA,NA,NA,TO PASS H.R. 11896.,TO PASS H.R. 11896.,7,701,7,701
8917,92,1,446,RH0920446,6/5/72,1972,6,5,NA,NA,314,0,0,0,0,0,0,HR10310,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 10310, A BILL TO ESTABLISH THE SEAL BEACH NATIONAL WILDLIFE REFUGE.","TO SUSPEND THE RULES AND PASS H.R. 10310, A BILL TO ESTAB- LISH THE SEAL BEACH NATIONAL WILDLIFE REFUGE.",7,709,7,709
8919,92,1,447,RH0920447,6/5/72,1972,6,5,NA,NA,312,5,0,0,0,0,0,HR14731,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 14731, A BILL TO PROVIDE FOR THE EFFECTIVE ENFORCEMENT OF THE PROVISIONS OF THE FISH AND WILDLIFE ACT OF 1956 PROHIBITING THE SHOOTING AT BIRDS, FISH, AND OTHER ANIMALS FROM AIRCRAFT.","TO SUSPEND THE RULES AND PASS H.R. 14731, A BILL TO PROVIDE FOR THE EFFECTIVE ENFORCEMENT OF THE PROVISIONS OF THE FISH AND WILDLIFE ACT OF 1956 PROHIBITING THE SHOOTING AT BIRDS, FISH, AND OTHER ANIMALS FROM AIRCRAFT.",7,709,7,709
9024,92,1,501,RH0920501,7/17/72,1972,7,17,NA,NA,279,73,0.221,0.44,0.063,0.472,-136.588,HR13152,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 13152, A BILL FOR THE CONTROL AND CONSERVATION OF PREDATORY ANIMALS.","TO SUSPEND THE RULES AND PASS H.R. 13152, A BILL FOR THE CONTROL AND CONSERVATION OF PREDATORY ANIMALS.",7,709,7,709
9045,92,1,512,RH0920512,7/24/72,1972,7,24,NA,NA,270,77,-0.35,-0.328,-0.084,-0.189,-187.56,HRES1024,NA,NA,NA,"TO AGREE TO H. RES. 1024, THE RULE UNDER WHICH H.R. 13366, A BILL TO PROVIDE PAYMENT FOR LOSSES RESULTING FROM THE BAN ON CYCLAMATES, WAS CONSIDERED.","TO AGREE TO H. RES. 1024, THE RULE UNDER WHICH H.R. 13366, A BILL TO PROVIDE PAYMENT FOR LOSSES RESULTING FROM THE BAN ON CYCLAMATES, WAS CONSIDERED.",7,704,7,704
9046,92,1,513,RH0920513,7/24/72,1972,7,24,NA,NA,177,170,-0.355,0.35,-0.032,-0.157,-247.806,HR13366,NA,NA,NA,TO PASS H.R. 13366.,TO PASS H.R. 13366.,7,704,7,704
9051,92,1,518,RH0920518,7/31/72,1972,7,31,NA,NA,325,2,0,0,0,0,0,HR5741,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 5741, A BILL TO AUTHORIZE THE SECRETARY OF COMMERCE TO TRANSFER SURPLUS LIBERTY SHIPS TO STATES FOR USE IN MARINE LIFE CONSERVATION PROGRAMS.","TO SUSPEND THE RULES AND PASS H.R. 5741, A BILL TO AUTHORIZE THE SECRETARY OF COMMERCE TO TRANSFER SURPLUS LIBERTY SHIPS TO STATES FOR USE IN MARINE LIFE CONSERVATION PROGRAMS.",7,710,7,701
9052,92,1,519,RH0920519,7/31/72,1972,7,31,NA,NA,332,1,0,0,0,0,0,HR11300,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 11300, A BILL TO AMEND SECTION 509 OF THE MERCHANT MARINE ACT, 1936.","TO SUSPEND THE RULES AND PASS H.R. 11300, A BILL TO AMEND SECTION 509 OF THE MERCHANT MARINE ACT, 1936.",7,710,7,701
9226,92,1,610,RH0920610,10/4/72,1972,10,4,NA,NA,366,11,0.387,0.633,0.268,0.591,-23.016,S2770,NA,NA,NA,"TO AGREE TO THE CONFERENCE REPORT ON S. 2770, A BILL TO AMEND THE WATER POLLUTION CONTROL ACT.","TO AGREE TO THE CONFERENCE REPORT ON S. 2770, A BILL TO AMEND THE WATER POLLUTION CONTROL ACT.",7,701,7,701
9269,92,1,633,RH0920633,10/12/72,1972,10,12,NA,NA,198,99,-0.188,-0.186,-0.132,-0.262,-118.855,HR10729,NA,NA,NA,"TO AGREE TO THE CONFERENCE REPORT ON H.R. 10729, A BILL TO AMEND THE FEDERAL INSECTICIDE, FUNGICIDE, AND RODENTICIDE ACT.","TO AGREE TO THE CONFERENCE REPORT ON H.R. 10729, A BILL TO AMEND THE FEDERAL INSECTICIDE, FUNGICIDE, AND RODENTICIDE ACT.",7,704,7,704
9275,92,1,636,RH0920636,10/13/72,1972,10,13,NA,NA,240,61,0.212,0.246,0.182,0.512,-88.203,S1478,NA,NA,NA,"TO SUSPEND THE RULES AND PASS S. 1478, A BILL TO REGULATE COMMERCE BY REQUIRING PREMARKET TESTING OF NEW CHEMICAL SUBSTANCES AND TO PROVIDE FOR SCREENING OF THE RESULTS OF SUCH TESTING PRIOR TO COMMERCIAL PRODUCTION, TO REQUIRE TESTING OF CERTAIN CHEMICAL SUBSTANCES, TO AUTHORIZE THE REGULATION OF THE USE AND DISTRIBUTION OF CHEMICAL SUBSTANCES.","TO SUSPEND THE RULES AND PASS S. 1478, A BILL TO REGULATE COMMERCE BY REQUIRING PREMARKET TESTING OF NEW CHEMICAL SUBSTANCES AND TO PROVIDE FOR SCREENING OF THE RESULTS OF SUCH TESTING PRIOR TO COMMERCIAL PRODUCTION, TO REQUIRE TESTING OF CERTAIN CHEMIC",7,704,7,704
9298,92,1,648,RH0920648,10/18/72,1972,10,18,NA,NA,247,23,0.315,0.392,0.169,0.389,-63.455,S2770,NA,NA,NA,"TO OVERRIDE THE PRESIDENT'S VETO OF S. 2770, THE 1972 AMENDMENTS TO THE FEDERAL WATER POLLUTION CONTROL ACT.","TO OVERRIDE THE PRESIDENT'S VETO OF S. 2770, THE 1972 AMENDMENTS TO THE FEDERAL WATER POLLUTION CONTROL ACT.",7,701,7,701
9775,93,1,166,RH0930166,6/19/73,1973,6,19,NA,NA,389,4,0,0,0,0,0,HRES434,NA,NA,NA,"TO PASS H. RES. 434, THE RULE UNDER WHICH H.R. 5464, A BILL TO AUTHORIZE APPROPRIATIONS FOR THE SALINE WATER PROGRAM FOR FISCAL 1974, WAS CONSIDERED.","TO PASS H. RES. 434, THE RULE UNDER WHICH H.R. 5464, A BILL TO AUTHORIZE APPROPRIATIONS FOR THE SALINE WATER PROGRAM FOR FISCAL 1974, WAS CONSIDERED.",7,701,7,701
9777,93,1,167,RH0930167,6/19/73,1973,6,19,NA,NA,281,125,0.07,0.629,0.139,0.149,-172.86,HR5464,NA,NA,NA,"TO AGREE TO A COMMITTEE AMENDMENT TO H.R. 5464, RAISING FUNDS AUTHORIZED FROM $2.5 MILLION TO $9.1 MILLION.","TO AGREE TO A COMMITTEE AMENDMENT TO H.R. 5464, RAISING FUNDS AUTHORIZED FROM $2.5 MILLION TO $9.1 MILLION.",7,701,7,701
9779,93,1,168,RH0930168,6/19/73,1973,6,19,NA,NA,399,4,0,0,0,0,0,HR5464,NA,NA,NA,TO PASS H. R. 5464.,TO PASS H. R. 5464.,7,701,7,701
9839,93,1,195,RH0930195,6/25/73,1973,6,25,NA,NA,136,265,-0.331,0.009,0.077,0.417,-194.043,HR8662,NA,NA,NA,"TO AMEND H.R. 8662, A BILL TO AUTHORIZE APPROPRIATIONS TO THE A.E.C., SO AS TO PERMIT STATES TO SET STANDARDS FOR RADIATION EMISSIONS STRICTER THAN THOSE ESTABLISHED BY THE AEC.","TO AMEND H.R. 8662, A BILL TO AUTHORIZE APPROPRIATIONS TO THE A.E.C., SO AS TO PERMIT STATES TO SET STANDARDS FOR RADIATION EMISSIONS STRICTER THAN THOSE ESTABLISHED BY THE AEC.",7,704,7,704
9988,93,1,263,RH0930263,7/23/73,1973,7,23,NA,NA,193,192,-0.169,0.378,0.181,0.396,-133.361,HR8658,NA,NA,NA,"TO AMEND H.R. 8658 SO AS TO DIRECT THE ADMINISTRATOR TO USE THE WATER POLLUTION CONTROL ACT, CLEAN AIR ACT, OR ANOTHER ACT UNDER HIS JURISDICTION, WHERE APPROPRIATE, TO REGULATE CHEMICAL SUBSTANCES. (THIS VOTE WAS TAKEN IN COMMITTEE OF THE WHOLE).","TO AMEND H.R. 8658 SO AS TO DIRECT THE ADMINISTRATOR TO USE THE WATER POLLUTION CONTROL ACT, CLEAN AIR ACT, OR ANOTHER ACT UNDER HIS JURISDICTION, WHERE APPROPRIATE, TO REGULATE CHEMICAL SUBSTANCES. THIS VOTE WAS TAKEN IN COMMITTEE OF THE WHOLE).",7,700,7,700
9992,93,1,265,RH0930265,7/23/73,1973,7,23,NA,NA,189,202,-0.224,0.404,0.187,0.453,-135.357,HR8658,NA,NA,NA,"TO AMEND H.R. 8658 SO AS TO DIRECT THE ADMINISTRATOR TO USE THE WATER POLLUTION CONTROL ACT, CLEAN AIR ACT, OR ANOTHER ACT UNDER HIS JURISDICTION, WHERE APPROPRIATE, TO REGULATE CHEMICAL SUBSTANCES.","TO AMEND H.R. 8658 SO AS TO DIRECT THE ADMINISTRATOR TO USE THE WATER POLLUTION CONTROL ACT, CLEAN AIR ACT, OR ANOTHER ACT UNDER HIS JURISDICTION, WHERE APPROPRIATE, TO REGULATE CHEMICAL SUBSTANCES.",7,700,7,700
10105,93,1,316,RH0930316,9/5/73,1973,9,5,NA,NA,368,11,0.552,0.071,0.461,0.809,-15.18,HR8920,NA,NA,NA,"TO PASS H.R. 8920, A BILL TO AMEND THE LEAD-BASED PAINT POISONING PREVENTION ACT.","TO PASS H.R. 8920, A BILL TO AMEND THE LEAD-BASED PAINT POISONING PREVENTION ACT.",7,704,7,704
10113,93,1,32,RH0930032,3/21/73,1973,3,21,NA,NA,392,2,0,0,0,0,0,HR5446,NA,NA,NA,"TO PASS H.R. 5446, A BILL TO EXTEND THE SOLID WASTE DISPOSAL ACT FOR 1 YEAR.","TO PASS H.R. 5446, A BILL TO EXTEND THE SOLID WASTE DISPOSAL ACT FOR 1 YEAR.",7,703,7,703
10155,93,1,339,RH0930339,9/18/73,1973,9,18,NA,NA,390,12,0.285,0.948,0.205,0.518,-30.51,HR37,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H.R. 37, THE ENDANGERED AND THREATENED SPECIES ACT OF 1973.","TO SUSPEND THE RULES AND PASS H.R. 37, THE ENDANGERED AND THREATENED SPECIES ACT OF 1973.",7,709,7,709
10157,93,1,34,RH0930034,3/22/73,1973,3,22,NA,NA,387,1,0,0,0,0,0,HR5445,NA,NA,NA,"TO PASS H.R. 5445, A BILL TO EXTEND THE CLEAN AIR ACT FOR 1 YEAR.","TO PASS H.R. 5445, A BILL TO EXTEND THE CLEAN AIR ACT FOR 1 YEAR.",7,705,7,705
10212,93,1,368,RH0930368,10/3/73,1973,10,3,NA,NA,376,2,0,0,0,0,0,HR10088,NA,NA,NA,"TO PASS H. R. 10088, TO ESTABLISH THE BIG CYPRESS NATIONAL PRESERVE IN FLORIDA.","TO PASS H. R. 10088, TO ESTABLISH THE BIG CYPRESS NATIONAL PRESERVE IN FLORIDA.",7,709,7,709
10238,93,1,38,RH0930038,4/2/73,1973,4,2,NA,NA,303,52,0.296,0.664,0.083,0.283,-131.083,HRES330,NA,NA,NA,"TO SUSPEND THE RULES AND PASS H. RES. 330, A RESOLUTION ON U. S. OCEANS POLICY AT THE LAW OF THE SEA CONFERENCE.","TO SUSPEND THE RULES AND PASS H. RES. 330, A RESOLUTION ON U. S. OCEANS POLICY AT THE LAW OF THE SEA CONFERENCE.",7,710,7,701
10286,93,1,400,RH0930400,10/24/73,1973,10,24,NA,NA,369,15,0.472,0.324,0.285,0.668,-29.197,HRES600,NA,NA,NA,"TO AGREE TO H. RES. 600, THE RULE FOR CONSIDERATION OF H. R. 3927, A BILL TO EXTEND THE ENVIRONMENTAL EDUCATION ACT FOR THREE YEARS.","TO AGREE TO H. RES. 600, THE RULE FOR CONSIDERATION OF H. R. 3927, A BILL TO EXTEND THE ENVIRONMENTAL EDUCATION ACT FOR THREE YEARS.",7,799,7,799
10288,93,1,401,RH0930401,10/24/73,1973,10,24,NA,NA,140,252,0.138,0.018,-0.185,-0.357,-140.609,HR3927,NA,NA,NA,"TO AMEND H.R. 3927, BY PROVIDING A 1-YEAR, INSTEAD OF 3-YEAR AUTHORIZATION.","TO AMEND H.R. 3927, BY PROVIDING A 1-YEAR, INSTEAD OF 3-YEAR AUTHORIZATION.",7,799,7,799
10290,93,1,402,RH0930402,10/24/73,1973,10,24,NA,NA,334,60,0.429,-0.207,0.299,0.564,-81.72,HR3927,NA,NA,NA,TO PASS H.R. 3927.,TO PASS H.R. 3927.,7,799,7,799
10468,93,1,489,RH0930489,12/13/73,1973,12,13,NA,NA,199,180,-0.026,-0.034,-0.154,-0.349,-150.453,HR11450,NA,NA,NA,"TO AMEND THE COMMITTEE AMENDMENT TO H.R. 11450, BY EXTENDING THE DATE FOR COMPLIANCE WITH VEHICLE EMISSION STANDARDS THROUGH 1977.","TO AMEND THE COMMITTEE AMENDMENT TO H.R. 11450, BY EXTENDING THE DATE FOR COMPLIANCE WITH VEHICLE EMISSION STANDARDS THROUGH 1977.",7,705,7,705
10474,93,1,491,RH0930491,12/14/73,1973,12,14,NA,NA,180,210,0.049,0.025,-0.117,-0.485,-171.439,HR11450,NA,NA,NA,"TO AMEND THE COMMITTEE AMENDMENT TO H. R. 11450, BY RESCINDING THE REQUIREMENT FOR EMISSION CONTROL DEVICES ON VEHICLES THROUGHOUT THE NATION UNTIL JAN. 1, 1977, EXCEPT FOR CERTAIN AREAS WHICH HAVE SIGNIFICANTLY HIGH POLLUTION LEVELS.","TO AMEND THE COMMITTEE AMENDMENT TO H. R. 11450, BY RESCINDING THE REQUIREMENT FOR EMISSION CONTROL DEVICES ON VEHICLES THROUGHOUT THE NATION UNTIL JAN. 1, 1977, EXCEPT FOR CERTAIN AREAS WHICH HAVE SIGNIFICANTLY HIGH POLLUTION LEVELS.",7,705,7,705
10503,93,1,505,RH0930505,12/14/73,1973,12,14,NA,NA,349,8,0,0,0,0,0,HR11450,NA,NA,NA,TO AMEND THE COMMITTEE AMENDMENT TO H.R. 11450 BY ELIMINATING DISCRIMINATION AGAINST THE SHIPMENT OF RECYCLED MATERIALS.,TO AMEND THE COMMITTEE AMENDMENT TO H.R. 11450 BY ELIMINATING DISCRIMINATION AGAINST THE SHIPMENT OF RECYCLED MATERIALS.,7,707,7,707
