,id,congress,chamber,rollnumber,voteview_id,voteview_id_1,voteview_id_2,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
46,7315,91,2,96,RS0910096,"'RS0910096',","RS0910096,",10/8/69,1969,10,8,NA,NA,77,6,0.282,0.959,0.279,0.334,-13.265,S7,NA,NA,NA,"TO AMEND S. 7, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1969; SAID AMENDMENT IN NATURE OF A SUBSTITUTE FOR TITLE II OF THE BILL RELATING TO ENVIROMENTAL QUALITY.","TO AMEND S. 7, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1969; SAID AMENDMENT IN NATURE OF A SUBSTITUTE FOR TITLE II OF THE BILL RELATING TO ENVIROMENTAL QUALITY.",7,700,7,700
47,7317,91,2,97,RS0910097,"'RS0910097',","RS0910097,",10/8/69,1969,10,8,NA,NA,25,62,0.28,-0.685,-0.151,-0.018,-38.023,S7,NA,NA,NA,"TO AMEND S. 7, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1969, BY DELETING TITLE III ON PROPERTY ACQUISITION.","TO AMEND S. 7, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1969, BY DELETING TITLE III ON PROPERTY ACQUISITION.",7,701,7,701
48,7319,91,2,98,RS0910098,"'RS0910098',","RS0910098,",10/8/69,1969,10,8,NA,NA,86,0,0,0,0,0,0,HR4148,NA,NA,NA,"TO PASS H.R. 4148, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1969, AFTER THE BILL WAS AMENDED BY SUBSTITUTING FOR ITS LANGUAGE THE AMENDED TEXT OF ITS COMPANION BILL, S. 7.","TO PASS H.R. 4148, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1969, AFTER THE BILL WAS AMENDED BY SUBSTITUTING FOR ITS LANGUAGE THE AMENDED TEXT OF ITS COMPANION BILL, S. 7.",7,701,7,701
49,7602,91,2,345,RS0910345,"'RS0910345',","RS0910345,",3/24/70,1970,3,24,NA,NA,80,0,0,0,0,0,0,HR4148,NA,NA,NA,"TO ADOPT CONFERENCE REPORT ON H.R. 4148, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1970.","TO ADOPT CONFERENCE REPORT ON H.R. 4148, PROPOSED WATER QUALITY IMPROVEMENT ACT OF 1970.",7,701,7,701
50,7796,91,2,445,RS0910445,"'RS0910445',","RS0910445,",7/7/70,1970,7,7,NA,NA,55,17,0.195,0.054,0.352,0.312,-18.375,HR17548,NA,NA,NA,TO AMEND H.R. 17548 BY INCREASING FUNDS FOR GRANTS FOR BASIC WATER AND SEWER FACILITIES IN METROPOLITAN AREAS.,TO AMEND H.R. 17548 BY INCREASING FUNDS FOR GRANTS FOR BASIC WATER AND SEWER FACILITIES IN METROPOLITAN AREAS.,7,703,7,703
51,7803,91,2,452,RS0910452,"'RS0910452',","RS0910452,",7/8/70,1970,7,8,NA,NA,53,24,-0.252,-0.199,-0.143,-0.192,-39.06,HR17923,NA,NA,NA,"TO ADOPT A SUBSTITUTE AMENDMENT TO FIRST PART OF GOODELL (N.Y.) AMENDMENT TO H.R. 17923. THE FIRST PART OF GOODELL AMENDMENT PROPOSES TO INCREASE FROM $83 MILLION TO $350,000,000 FUNDS TO BE APPROPRIATED IN DIRECT LOANS TO FARMERS HOME ADMINISTRATION FOR RURAL WATER AND SEWAGE FACILITIES PROGRAM. THE HOLLAND AMENDMENT APPROPRIATES $123 MILLION FOR THE PURPOSE.","TO ADOPT A SUBSTITUTE AMENDMENT TO FIRST PART OF GOODELL (N.Y.) AMENDMENT TO H.R. 17923. THE FIRST PART OF GOODELL AMENDMENT PROPOSES TO INCREASE FROM $83 MILLION TO $350,000,000 FUNDS TO BE APPROPRIATED IN DIRECT LOANS TO FARMERS HOME ADMINISTRATION F",7,703,7,703
52,7804,91,2,453,RS0910453,"'RS0910453',","RS0910453,",7/8/70,1970,7,8,NA,NA,70,7,0.451,-0.507,0.331,-0.101,-11.485,HR17923,NA,NA,NA,"TO AGREE TO THE FIRST PART OF THE GOODELL AMENDMENT TO H.R. 17923, AS AMENDED BY THE HOLLAND AMENDMENT. (SEE ROLL CALL 222).","TO AGREE TO THE FIRST PART OF THE GOODELL AMENDMENT TO H.R. 17923, AS AMENDED BY THE HOLLAND AMENDMENT. (SEE ROLL CALL 222).",7,703,7,703
53,7805,91,2,454,RS0910454,"'RS0910454',","RS0910454,",7/8/70,1970,7,8,NA,NA,77,0,0,0,0,0,0,HR17923,NA,NA,NA,TO AMEND H.R. 17923 BY INCREASING FUNDS FOR PLANNING AND DEVELOPMENT FOR FHA RURAL WATER AND WASTE DISPOSAL GRANTS IN SMALLER COMMUNITIES.,TO AMEND H.R. 17923 BY INCREASING FUNDS FOR PLANNING AND DEVELOPMENT FOR FHA RURAL WATER AND WASTE DISPOSAL GRANTS IN SMALLER COMMUNITIES.,7,703,7,703
54,7808,91,2,457,RS0910457,"'RS0910457',","RS0910457,",7/9/70,1970,7,9,NA,NA,75,6,-0.112,-0.975,-0.101,-0.564,-15.424,HR17923,NA,NA,NA,"TO ADOPT SUBSTITUTE FOR GOODELL (N.Y.) AMENDMENT TO H.R. 17923, PROVIDING $3 MILLION INSTEAD OF $38 MILLION INCREASE IN FUNDS FOR SALARIES AND EXPENSES OF FHA TO IMPLEMENT INCREASED WATER AND WASTE DISPOSAL GRANTS.","TO ADOPT SUBSTITUTE FOR GOODELL (N.Y.) AMENDMENT TO H.R. 17923, PROVIDING $3 MILLION INSTEAD OF $38 MILLION INCREASE IN FUNDS FOR SALARIES AND EXPENSES OF FHA TO IMPLEMENT INCREASED WATER AND WASTE DISPOSAL GRANTS.",7,703,7,703
55,7809,91,2,458,RS0910458,"'RS0910458',","RS0910458,",7/9/70,1970,7,9,NA,NA,75,3,0.804,0.398,0.271,-0.286,-10.505,HR17923,NA,NA,NA,"TO ADOPT AMENDMENT, AS AMENDED BY HOLLAND (FLA.) SUBSTITUTE, TO H.R. 17923, INCREASING BY $3 MILLION (TO $87.2 MILLION) FUNDS FOR SALARIES AND EXPENSES OF FHA TO IMPLEMENT INCREASED WATER AND WASTE DISPOSAL GRANTS.","TO ADOPT AMENDMENT, AS AMENDED BY HOLLAND (FLA.) SUBSTITUTE, TO H.R. 17923, INCREASING BY $3 MILLION (TO $87.2 MILLION) FUNDS FOR SALARIES AND EXPENSES OF FHA TO IMPLEMENT INCREASED WATER AND WASTE DISPOSAL GRANTS.",7,703,7,703
56,7889,91,2,538,RS0910538,"'RS0910538',","RS0910538,",9/21/70,1970,9,21,NA,NA,64,0,0,0,0,0,0,HR18260,NA,NA,NA,"TO PASS WITH COMMITTEE AMENDMENTS AND RETURN TO THE HOUSE H.R. 18260, A BILL TO ESTABLISH EDUCATIONAL PROGRAMS TO ENHANCE ENVIROMENTAL QUALITY.","TO PASS WITH COMMITTEE AMENDMENTS AND RETURN TO THE HOUSE H.R. 18260, A BILL TO ESTABLISH EDUCATIONAL PROGRAMS TO ENHANCE ENVIROMENTAL QUALITY.",7,700,7,700
57,7891,91,2,541,RS0910541,"'RS0910541',","RS0910541,",9/22/70,1970,9,22,NA,NA,22,57,0.235,0.123,-0.133,-0.087,-36.092,HR17255,NA,NA,NA,"TO AMEND DOLE (KAN.) AMENDMENT TO H.R. 17255, AIR QUALITY STANDARDS BILL, TO ELIMINATE THE TIME PROVISIONS IN WHICH APPLICATION MAY BE MADE FOR RELIEF FROM COMPLIANCE WITH AIR QUALITY STANDARDS. THE DOLE AMENDMENT PROVIDES FOR CONGRESSIONAL REVIEW RATHER THAN FEDERAL REVIEW OF PROPOSED APPLICATION FOR RELIEF FROM COMPLIANCE.","TO AMEND DOLE (KAN.) AMENDMENT TO H.R. 17255, AIR QUALITY STANDARDS BILL, TO ELIMINATE THE TIME PROVISIONS IN WHICH APPLICATION MAY BE MADE FOR RELIEF FROM COMPLIANCE WITH AIR QUALITY STANDARDS. THE DOLE AMENDMENT PROVIDES FOR CONGRESSIONAL REVIEW RATH",7,701,7,701
58,7892,91,2,542,RS0910542,"'RS0910542',","RS0910542,",9/22/70,1970,9,22,NA,NA,32,43,-0.58,0.814,0.061,0.11,-51.409,HR17255,NA,NA,NA,TO AMEND H.R. 17255 BY PROVIDING FOR CONGRESSIONAL REVIEW RATHER THAN JUDICIAL REVIEW OF PROPOSED APPLICATIONS FOR EXTENDING EFFECTIVE DATE OF IMPOSITION OF AIR QUALITY STANDARDS.,TO AMEND H.R. 17255 BY PROVIDING FOR CONGRESSIONAL REVIEW RATHER THAN JUDICIAL REVIEW OF PROPOSED APPLICATIONS FOR EXTENDING EFFECTIVE DATE OF IMPOSITION OF AIR QUALITY STANDARDS.,7,701,7,701
59,7893,91,2,543,RS0910543,"'RS0910543',","RS0910543,",9/22/70,1970,9,22,NA,NA,73,0,0,0,0,0,0,HR17255,NA,NA,NA,TO PASS H.R. 17255.,TO PASS H.R. 17255.,7,701,7,701
60,8096,92,2,131,RS0920131,"'RS0920131',","RS0920131,",7/19/71,1971,7,19,NA,NA,47,36,-0.483,0.876,0.184,0.599,-35.554,HR9272,NA,NA,NA,TO AMEND H.R. 9272 BY APPROPRIATING ADDITIONAL FUNDS FOR THE PROGRAM TO ERADICATE THE SEA LAMPREY IN THE GREAT LAKES.,TO AMEND H.R. 9272 BY APPROPRIATING ADDITIONAL FUNDS FOR THE PROGRAM TO ERADICATE THE SEA LAMPREY IN THE GREAT LAKES.,7,709,7,709
61,8187,92,2,174,RS0920174,"'RS0920174',","RS0920174,",8/5/71,1971,8,5,NA,NA,31,59,-0.454,0.753,0.191,0.307,-41.127,HR9844,NA,NA,NA,TO AMEND H.R. 9844 BY BARRING USE OF FUNDS FOR CONSTRUCTION OF NINE SPECIFIC MILITARY PROJECTS UNTIL AFTER ENVIRONMENTAL IMPACT STATEMENTS HAVE BEEN MADE WITH RESPECT TO SUCH PROJECTS.,TO AMEND H.R. 9844 BY BARRING USE OF FUNDS FOR CONSTRUCTION OF NINE SPECIFIC MILITARY PROJECTS UNTIL AFTER ENVIRONMENTAL IMPACT STATEMENTS HAVE BEEN MADE WITH RESPECT TO SUCH PROJECTS.,7,700,7,700
62,8219,92,2,19,RS0920019,"'RS0920019',","RS0920019,",3/16/71,1971,3,16,NA,NA,36,43,0.266,-0.94,0.071,0.186,-50.463,SJRES17,NA,NA,NA,"TO AMEND S.J. RES. 17, TO ESTABLISH A JOINT COMMITTEE ON THE ENVIRONMENT, BY PERMITTING ALL SENATORS TO BE ELIGIBLE FOR APPOINTMENT TO SUCH COMMITTEE WITHOUT REGARD TO PROVISIONS OF THE LEGISLATIVE REORGANIZATION ACT OF 1970.","TO AMEND S.J. RES. 17, TO ESTABLISH A JOINT COMMITTEE ON THE ENVIRONMENT, BY PERMITTING ALL SENATORS TO BE ELIGIBLE FOR APPOINTMENT TO SUCH COMMITTEE WITHOUT REGARD TO PROVISIONS OF THE LEGISLATIVE REORGANIZATION ACT OF 1970.",7,700,7,700
63,8241,92,2,20,RS0920020,"'RS0920020',","RS0920020,",3/16/71,1971,3,16,NA,NA,76,4,0.499,0.149,0.219,0.391,-13.358,SJRES17,NA,NA,NA,TO PASS S.J. RES. 17.,TO PASS S.J. RES. 17.,7,700,7,700
64,8243,92,2,200,RS0920200,"'RS0920200',","RS0920200,",9/13/71,1971,9,13,NA,NA,21,55,-0.085,-0.558,0.213,0.326,-29.355,HR8687,NA,NA,NA,"TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BY BARRING USE OF FUNDS TO BE EXPENDED ON CERTAIN PROGRAMS UNTIL AFTER A FINAL ENVIRONMENT IMPACT STATEMENT HAS BEEN MADE.","TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BY BARRING USE OF FUNDS TO BE EXPENDED ON CERTAIN PROGRAMS UNTIL AFTER A FINAL ENVIRONMENT IMPACT STATEMENT HAS BEEN MADE.",7,700,7,700
65,8253,92,2,206,RS0920206,"'RS0920206',","RS0920206,",9/22/71,1971,9,22,NA,NA,35,45,-0.34,0.512,0.219,0.487,-32.646,HR8687,NA,NA,NA,"TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BARRING USE OF FUNDS FOR A NAVY COMMUNICATION PROJECT UNTIL AN ENVIRONMENTAL IMPACT STATEMENT HAS BEEN MADE.","TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BARRING USE OF FUNDS FOR A NAVY COMMUNICATION PROJECT UNTIL AN ENVIRONMENTAL IMPACT STATEMENT HAS BEEN MADE.",7,700,7,700
66,8261,92,2,21,RS0920021,"'RS0920021',","RS0920021,",3/16/71,1971,3,16,NA,NA,48,26,-0.265,0.048,-0.183,-0.611,-34.196,SJRES17,NA,NA,NA,"TO TABLE S. RES. 17, AMENDING SENATE RULE XXIV TO PROVIDE FOR THE INDIVIDUAL NOMINATION AND FOR FINAL ELECTION BY THE SENATE OF CHAIRMEN AND RANKING MINORITY MEMBERS OF SENATE COMMITTEES.","TO TABLE S. RES. 17, AMENDING SENATE RULE XXIV TO PROVIDE FOR THE INDIVIDUAL NOMINATION AND FOR FINAL ELECTION BY THE SENATE OF CHAIRMEN AND RANKING MINORITY MEMBERS OF SENATE COMMITTEES.",7,700,7,700
67,8363,92,2,258,RS0920258,"'RS0920258',","RS0920258,",11/2/71,1971,11,2,NA,NA,92,0,0,0,0,0,0,S2770,NA,NA,NA,"TO AMEND S. 2770, WATER POLLUTION CONTROL ACT AMENDMENTS OF 1971, BY FACILITATING LOANS TO SMALL BUSINESS CONCERNS FOR WATER POLLUTION CONTROL.","TO AMEND S. 2770, WATER POLLUTION CONTROL ACT AMENDMENTS OF 1971, BY FACILITATING LOANS TO SMALL BUSINESS CONCERNS FOR WATER POLLUTION CONTROL.",7,701,7,701
68,8365,92,2,259,RS0920259,"'RS0920259',","RS0920259,",11/2/71,1971,11,2,NA,NA,34,58,0.013,0.099,-0.494,-0.804,-18.039,S2770,NA,NA,NA,"TO AMEND S. 2770 BY AUTHORIZING CONSTRUCTION OF WASTE TREATMENT FACILITIES BY THE AUTHORIZATION-APPROPRIATION METHOD, RATHER THAN BY CONTRACT AUTHORITY.","TO AMEND S. 2770 BY AUTHORIZING CONSTRUCTION OF WASTE TREATMENT FACILITIES BY THE AUTHORIZATION-APPROPRIATION METHOD, RATHER THAN BY CONTRACT AUTHORITY.",7,703,7,703
69,8369,92,2,260,RS0920260,"'RS0920260',","RS0920260,",11/2/71,1971,11,2,NA,NA,38,50,-0.023,0.013,-0.227,-0.273,-29.78,S2770,NA,NA,NA,TO AMEND S. 2770 BY DELETING REQUIREMENT THAT A STATE PAY BY GRANT 10 PERCENT OF THE COST OF TREATMENT WORKS TO INCREASE FEDERAL SHARE THEREFOR FROM 60 TO 70 PERCENT.,TO AMEND S. 2770 BY DELETING REQUIREMENT THAT A STATE PAY BY GRANT 10 PERCENT OF THE COST OF TREATMENT WORKS TO INCREASE FEDERAL SHARE THEREFOR FROM 60 TO 70 PERCENT.,7,703,7,703
70,8371,92,2,261,RS0920261,"'RS0920261',","RS0920261,",11/2/71,1971,11,2,NA,NA,86,0,0,0,0,0,0,S2770,NA,NA,NA,TO PASS S. 2770.,TO PASS S. 2770.,7,701,7,701
71,8554,92,2,368,RS0920368,"'RS0920368',","RS0920368,",11/24/71,1971,11,24,NA,NA,73,0,0,0,0,0,0,HR97278,NA,NA,NA,"TO PASS H.R. 97278, TO REGULATE THE TRANSPORTATION FOR DUMPING OF MATERIAL IN THE OCEANS AND OTHER WATERS.","TO PASS H.R. 97278, TO REGULATE THE TRANSPORTATION FOR DUMP- ING OF MATERIAL IN THE OCEANS AND OTHER WATERS.",7,701,7,701
72,8594,92,2,401,RS0920401,"'RS0920401',","RS0920401,",12/2/71,1971,12,2,NA,NA,67,4,0.19,0.982,0.081,0.416,-12.169,S2824,NA,NA,NA,TO PASS S. 2824.,TO PASS S. 2824.,7,709,7,709
73,9135,92,2,561,RS0920561,"'RS0920561',","RS0920561,",4/20/72,1972,4,20,NA,NA,32,50,-0.693,0.324,0.08,0.442,-47.703,HR12931,NA,NA,NA,"TO AMEND H.R. 12931, SO AS TO DELETE TITLE III, REVENUE SHARING, AND TO INCREASE FROM $100 TO $400 MILLION AUTHORIZATIONS FOR FHA WASTE DISPOSAL PROGRAM.","TO AMEND H.R. 12931, SO AS TO DELETE TITLE III, REVENUE SHARING, AND TO INCREASE FROM $100 TO $400 MILLION AUTHORIZATIONS FOR FHA WASTE DISPOSAL PROGRAM.",7,703,7,703
74,9139,92,2,563,RS0920563,"'RS0920563',","RS0920563,",4/25/72,1972,4,25,NA,NA,68,0,0,0,0,0,0,S3507,NA,NA,NA,"TO PASS S. 3507, AUTHORIZING FUNDS FOR FISCAL YEAR 1973 TO ASSIST STATES IN ESTABLISHING AND ADMINISTERING COASTAL ZONE AND ESTUARY MANAGEMENT PROGRAMS.","TO PASS S. 3507, AUTHORIZING FUNDS FOR FISCAL YEAR 1973 TO ASSIST STATES IN ESTABLISHING AND ADMINISTERING COASTAL ZONE AND ESTUARY MANAGEMENT PROGRAMS.",7,710,7,701
75,9197,92,2,593,RS0920593,"'RS0920593',","RS0920593,",5/30/72,1972,5,30,NA,NA,28,43,0.076,-0.112,-0.17,-0.146,-31.584,S1478,NA,NA,NA,"TO AMEND S. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS, BY AMENDING TEST STANDARDS PROVISIONS TO REQUIRE EPA ADMINISTRATOR TO PUBLISH A LIST OF THOSE SUBSTANCES WHICH MUST BE TESTED BECAUSE OF THEIR POTENTIAL THREAT TO THE ENVIRONMENT.","TO AMEND S. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS, BY AMENDING TEST STANDARDS PROVISIONS TO REQUIRE EPA ADMINISTRATOR TO PUBLISH A LIST OF THOSE SUBSTANCES WHICH MUST BE TESTED BECAUSE OF",7,704,7,704
76,9199,92,2,594,RS0920594,"'RS0920594',","RS0920594,",5/30/72,1972,5,30,NA,NA,77,0,0,0,0,0,0,S1478,NA,NA,NA,"TO PASS S. 1478, THE HAZARDOUS SUBSTANCES BILL.","TO PASS S. 1478, THE HAZARDOUS SUBSTANCES BILL.",7,704,7,704
77,9363,92,2,711,RS0920711,"'RS0920711',","RS0920711,",7/25/72,1972,7,25,NA,NA,36,52,0.223,-0.778,0.114,0.343,-47.957,S2871,NA,NA,NA,"TO AMEND S. 2871, A BILL TO ESTABLISH NEW GUIDELINES FOR THE PROTECTION OF MARINE MAMMALS BY ASSURING THAT DURING THE FIRST 5 YEARS FOLLOWING ENACTMENT, PERMITS MAY BE ISSUED ONLY FOR IMPORTATION OR TAKING OF ANIMALS FOR SCIENTIFIC RESEARCH PURPOSES, THE TAKING OF MAMMALS FOR 2 YEARS INCIDENTAL TO COMMERCIAL FISHING OPERATIONS, OR TAKING BY INDIANS, ALEUTS, AND ESKIMOS FOR SPECIFIC NATIVE PURPOSES.","TO AMEND S. 2871, A BILL TO ESTABLISH NEW GUIDELINES FOR THE PROTECTION OF MARINE MAMMALS BY ASSURING THAT DURING THE FIRST 5 YEARS FOLLOWING ENACTMENT, PERMITS MAY BE ISSUED ONLY FOR IMPORTATION OR TAKING OF ANIMALS FOR SCIENTIFIC RESEARCH PURPOSES, TH",7,709,7,709
78,9364,92,2,712,RS0920712,"'RS0920712',","RS0920712,",7/25/72,1972,7,25,NA,NA,5,81,-0.58,0.814,0.151,-0.173,-19.485,S2871,NA,NA,NA,"TO AMEND S. 2871 SO AS TO MAKE THE BILL INAPPLICABLE TO COASTAL AREAS OF STATES WHERE AVERAGE ANNUAL PER CAPITA INCOME IS BELOW POVERTY STANDARDS, AND IF THE MAMMALS TAKEN ARE NOT CLASSIFIED AS BELONGING TO ENDANGERED SPECIES.","TO AMEND S. 2871 SO AS TO MAKE THE BILL INAPPLICABLE TO COASTAL AREAS OF STATES WHERE AVERAGE ANNUAL PER CAPITA INCOME IS BELOW POVERTY STANDARDS, AND IF THE MAMMALS TAKEN ARE NOT CLASSIFIED AS BELONGING TO ENDANGERED SPECIES.",7,709,7,709
79,9365,92,2,713,RS0920713,"'RS0920713',","RS0920713,",7/25/72,1972,7,25,NA,NA,38,48,-0.34,0.772,0.081,0.066,-54.358,S2871,NA,NA,NA,"TO AMEND S. 2871, SO AS TO VEST IN THE SECRETARY OF THE INTERIOR JURISDICTION OVER ALL SPECIES OF MAMMALS AS DESCRIBED IN THE BILL.","TO AMEND S. 2871, SO AS TO VEST IN THE SECRETARY OF THE INTERIOR JURISDICTION OVER ALL SPECIES OF MAMMALS AS DESCRIBED IN THE BILL.",7,709,7,709
80,9367,92,2,715,RS0920715,"'RS0920715',","RS0920715,",7/26/72,1972,7,26,NA,NA,26,63,0.277,0.156,-0.122,0.036,-39.409,S2871,NA,NA,NA,TO AMEND S. 2871 SO AS TO GIVE THE STATES AUTHORITY TO MANAGE FISH AND WILDLIFE RESOURCES WITHIN THEIR BORDERS.,TO AMEND S. 2871 SO AS TO GIVE THE STATES AUTHORITY TO MANAGE FISH AND WILDLIFE RESOURCES WITHIN THEIR BORDERS.,7,700,7,700
81,9368,92,2,716,RS0920716,"'RS0920716',","RS0920716,",7/26/72,1972,7,26,NA,NA,88,2,0,0,0,0,0,S2871,NA,NA,NA,"TO PASS S. 2871, MARINE MAMMALS BILL.","TO PASS S. 2871, MARINE MAMMALS BILL.",7,709,7,709
82,9504,92,2,867,RS0920867,"'RS0920867',","RS0920867,",9/26/72,1972,9,26,NA,NA,71,0,0,0,0,0,0,HR10729,NA,NA,NA,"TO PASS H.R. 10729, PROPOSED FEDERAL ENVIRONMENTAL PESTICIDE CONTROL ACT.","TO PASS H.R. 10729, PROPOSED FEDERAL ENVIRONMENTAL PESTICIDE CONTROL ACT.",7,704,7,704
83,9541,92,2,908,RS0920908,"'RS0920908',","RS0920908,",10/4/72,1972,10,4,NA,NA,74,0,0,0,0,0,0,S2770,NA,NA,NA,"TO AGREE TO CONFERENCE REPORT ON S. 2770, PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.","TO AGREE TO CONFERENCE REPORT ON S. 2770, PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.",7,701,7,701
84,9563,92,2,931,RS0920931,"'RS0920931',","RS0920931,",10/12/72,1972,10,12,NA,NA,31,47,-0.536,0.844,0.201,0.424,-39.365,S3342,NA,NA,NA,"TO AMEND S. 3342, PROPOSED ENVIRONMENTAL NOISE CONTROL ACT OF 1972, SO AS TO REQUIRE EPA TO PUBLISH REGULATIONS ESTABLISHING LEVELS OF CUMULATIVE NOISE EXPOSURE FOR AIRPORTS WHICH ARE ADEQUATE TO PROTECT THE PUBLIC HEALTH.","TO AMEND S. 3342, PROPOSED ENVIRONMENTAL NOISE CONTROL ACT OF 1972, SO AS TO REQUIRE EPA TO PUBLISH REGULATIONS ESTABLISHING LEVELS OF CUMULATIVE NOISE EXPOSURE FOR AIR- PORTS WHICH ARE ADEQUATE TO PROTECT THE PUBLIC HEALTH.",7,705,7,705
85,9564,92,2,932,RS0920932,"'RS0920932',","RS0920932,",10/12/72,1972,10,12,NA,NA,30,45,-0.278,0.609,0.154,0.122,-40.137,S3342,NA,NA,NA,TO AMEND S. 3342 SO AS TO STRENGTHEN AUTHORITY OF LOCAL GOVERNMENTS TO ADOPT MORE STRINGENT CONTROLS ON MATTERS RELATING TO NOISE POLLUTION.,TO AMEND S. 3342 SO AS TO STRENGTHEN AUTHORITY OF LOCAL GOVERNMENTS TO ADOPT MORE STRINGENT CONTROLS ON MATTERS RELATING TO NOISE POLLUTION.,7,705,7,705
86,9569,92,2,937,RS0920937,"'RS0920937',","RS0920937,",10/13/72,1972,10,13,NA,NA,62,17,0.27,0.943,0.067,0.13,-42.087,S3342,NA,NA,NA,TO AMEND S. 3342 BY BARRING THE LANDING OF SUPERSONIC CIVIL AIRCRAFT WITHIN U.S. JURISDICTION UNLESS IT COMPLIES WITH FAA NOISE LEVEL STANDARDS FOR SUBSONIC AIRCRAFT.,TO AMEND S. 3342 BY BARRING THE LANDING OF SUPERSONIC CIVIL AIRCRAFT WITHIN U.S. JURISDICTION UNLESS IT COMPLIES WITH FAA NOISE LEVEL STANDARDS FOR SUBSONIC AIRCRAFT.,7,705,7,705
87,9570,92,2,938,RS0920938,"'RS0920938',","RS0920938,",10/13/72,1972,10,13,NA,NA,75,5,-0.941,-0.339,-0.194,0.219,-18.165,S3342,NA,NA,NA,TO PASS S. 3342.,TO PASS S. 3342.,7,705,7,705
88,9581,92,2,950,RS0920950,"'RS0920950',","RS0920950,",10/14/72,1972,10,14,NA,NA,29,22,0.045,-0.152,0.205,0.112,-19.673,HR1478,NA,NA,NA,"TO CONCUR IN HOUSE AMENDMENTS WITH AMENDMENTS TO H.R. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS.","TO CONCUR IN HOUSE AMENDMENTS WITH AMENDMENTS TO H.R. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS.",7,704,7,704
89,9586,92,2,955,RS0920955,"'RS0920955',","RS0920955,",10/17/72,1972,10,17,NA,NA,52,12,-0.057,0.997,0.342,0.606,-15.618,S2770,NA,NA,NA,TO OVERRIDE THE PRESIDENTIAL VETO OF S. 2770 PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.,TO OVERRIDE THE PRESIDENTIAL VETO OF S. 2770 PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.,7,701,7,701
90,9622,92,2,846,RS0920846,"'RS0920846',","RS0920846,",9/19/72,1972,9,19,NA,NA,14,61,-0.585,0.787,0.268,0.37,-25.736,S652,NA,NA,NA,TO AMEND S. 652 SO AS TO ASSURE THAT PUBLIC OR PRIVATE DEVELOPMENT WOULD NOT BE PERMITTED UNLESS IT CONFORMS WITH REQUIREMENTS OF THE CLEAN AIR ACT AND FEDERAL WATER POLLUTION CONTROL ACT.,TO AMEND S. 632 SO AS TO ASSURE THAT PUBLIC OR PRIVATE DEVELOPMENT WOULD NOT BE PERMITTED UNLESS IT CONFORMS WITH REQUIREMENTS OF THE CLEAN AIR ACT AND FEDERAL WATER POLLU- TION CONTROL ACT.,7,700,7,700
91,9844,93,2,197,RS0930197,"'RS0930197',","RS0930197,",6/20/73,1973,6,20,NA,NA,38,59,0.064,-0.156,-0.261,-0.386,-25.487,S268,NA,NA,NA,TO AMEND S. 268 TO GIVE THE STATE THE RIGHT TO DESIGNATE AND DEFINE AREAS OF CRITICAL ENVIRONMENTAL CONCERN.,TO AMEND S. 268 TO GIVE THE STATE THE RIGHT TO DESIGNATE AND DEFINE AREAS OF CRITICAL ENVIRONMENTAL CONCERN.,7,700,7,700
