group,congress,chamber,icpsr,bioname,party_code,state_abbrev,district_code,coord1D,correctYea,wrongYea,correctNay,wrongNay,GMP,CC,se1D
1,91,House,8672,"SMITH, Neal Edward",D,IA,5,0.484393477,19,1,10,2,0.775097668,0.90625,0
1,92,House,8672,"SMITH, Neal Edward",D,IA,5,0.484393477,19,1,10,2,0.775097668,0.90625,0
1,91,House,11032,"MAYNE, Wiley",R,IA,6,0.582775414,13,4,11,0,0.706767499,0.857142857,0
1,92,House,11032,"MAYNE, Wiley",R,IA,6,0.582775414,13,4,11,0,0.706767499,0.857142857,0
1,91,House,11047,"SCHERLE, William Joseph",R,IA,7,0.798514128,11,3,7,1,0.677584052,0.818181818,0
1,92,House,11047,"SCHERLE, William Joseph",R,IA,7,0.798514128,11,3,7,1,0.677584052,0.818181818,0
1,91,House,12029,"SEBELIUS, Keith George",R,KS,1,0.638074458,17,2,10,2,0.726666629,0.870967742,0
1,92,House,12029,"SEBELIUS, Keith George",R,KS,1,0.638074458,17,2,10,2,0.726666629,0.870967742,0
1,91,House,10758,"MIZE, Chester Louis",R,KS,2,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,11057,"WINN, Edward Lawrence, Jr. (Larry)",R,KS,3,0.580674171,14,1,9,3,0.763842344,0.851851852,0
1,92,House,11057,"WINN, Edward Lawrence, Jr. (Larry)",R,KS,3,0.580674171,14,1,9,3,0.763842344,0.851851852,0
1,91,House,10559,"SHRIVER, Garner E.",R,KS,4,0.443538964,17,2,8,4,0.72465235,0.806451613,0
1,92,House,10559,"SHRIVER, Garner E.",R,KS,4,0.443538964,17,2,8,4,0.72465235,0.806451613,0
1,91,House,10625,"SKUBITZ, Joe",R,KS,5,0.593556464,12,5,8,2,0.56292516,0.740740741,0
1,92,House,10625,"SKUBITZ, Joe",R,KS,5,0.593556464,12,5,8,2,0.56292516,0.740740741,0
1,91,House,9056,"STUBBLEFIELD, Frank Albert",D,KY,1,0.578379273,17,1,11,0,0.844134808,0.965517241,0
1,92,House,9056,"STUBBLEFIELD, Frank Albert",D,KY,1,0.578379273,17,1,11,0,0.844134808,0.965517241,0
1,91,House,6845,"NATCHER, William Huston",D,KY,2,0.589689016,17,3,11,1,0.79596132,0.875,0
1,92,House,6845,"NATCHER, William Huston",D,KY,2,0.589689016,17,3,11,1,0.79596132,0.875,0
1,91,House,11010,"COWGER, William Owen",R,KY,3,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10626,"SNYDER, Marion Gene",R,KY,4,0.356208414,13,4,7,4,0.649445593,0.714285714,0
1,92,House,10626,"SNYDER, Marion Gene",R,KY,4,0.356208414,13,4,7,4,0.649445593,0.714285714,0
1,91,House,10710,"CARTER, Tim Lee",R,KY,5,0.442965031,17,3,9,1,0.768557906,0.866666667,0
1,92,House,10710,"CARTER, Tim Lee",R,KY,5,0.442965031,17,3,9,1,0.768557906,0.866666667,0
1,91,House,9882,"WATTS, John Clarence",D,KY,6,NA,NA,NA,NA,NA,NA,NA,NA
1,92,House,9882,"WATTS, John Clarence",D,KY,6,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,7343,"PERKINS, Carl Dewey",D,KY,7,0.388813466,16,4,11,1,0.752315402,0.84375,0
1,92,House,7343,"PERKINS, Carl Dewey",D,KY,7,0.388813466,16,4,11,1,0.752315402,0.84375,0
1,91,House,4275,"HÉBERT, Felix Edward",D,LA,1,NA,NA,NA,NA,NA,NA,NA,NA
1,92,House,4275,"HÉBERT, Felix Edward",D,LA,1,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,824,"BOGGS, Thomas Hale, Sr.",D,LA,2,0.479301572,16,3,10,0,0.783942282,0.896551724,0
1,92,House,824,"BOGGS, Thomas Hale, Sr.",D,LA,2,0.479301572,16,3,10,0,0.783942282,0.896551724,0
1,91,House,12005,"CAFFERY, Patrick Thomson",D,LA,3,0.560615361,12,4,11,1,0.766503692,0.821428571,0
1,92,House,12005,"CAFFERY, Patrick Thomson",D,LA,3,0.560615361,12,4,11,1,0.766503692,0.821428571,0
1,91,House,10567,"WAGGONNER, Joseph David, Jr.",D,LA,4,0.753648579,15,1,13,0,0.817065656,0.965517241,0
1,92,House,10567,"WAGGONNER, Joseph David, Jr.",D,LA,4,0.753648579,15,1,13,0,0.817065656,0.965517241,0
1,91,House,7228,"PASSMAN, Otto Ernest",D,LA,5,0.841291904,9,5,14,1,0.701186895,0.793103448,0
1,92,House,7228,"PASSMAN, Otto Ernest",D,LA,5,0.841291904,9,5,14,1,0.701186895,0.793103448,0
1,91,House,11042,"RARICK, John Richard",D,LA,6,1,3,1,11,1,0.554797471,0.875,0
1,92,House,11042,"RARICK, John Richard",D,LA,6,1,3,1,11,1,0.554797471,0.875,0
1,91,House,10787,"EDWARDS, Edwin Washington",D,LA,7,NA,NA,NA,NA,NA,NA,NA,NA
1,92,House,10787,"EDWARDS, Edwin Washington",D,LA,7,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10746,"LONG, Speedy Oteria",D,LA,8,NA,NA,NA,NA,NA,NA,NA,NA
1,92,House,10746,"LONG, Speedy Oteria",D,LA,8,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,11027,"KYROS, Peter Nicholas",D,ME,1,0.16136542,20,4,5,2,0.733679652,0.806451613,0
1,92,House,11027,"KYROS, Peter Nicholas",D,ME,1,0.16136542,20,4,5,2,0.733679652,0.806451613,0
1,91,House,10736,"HATHAWAY, William Dodd",D,ME,2,0.279580414,18,3,8,2,0.699085653,0.838709677,0
1,92,House,10736,"HATHAWAY, William Dodd",D,ME,2,0.279580414,18,3,8,2,0.699085653,0.838709677,0
1,91,House,10610,"MORTON, Rogers Clark Ballard",R,MD,1,NA,NA,NA,NA,NA,NA,NA,NA
1,92,House,10610,"MORTON, Rogers Clark Ballard",R,MD,1,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10601,"LONG, Clarence Dickinson",D,MD,2,0.165801525,22,3,5,1,0.688371897,0.870967742,0
1,92,House,10601,"LONG, Clarence Dickinson",D,MD,2,0.165801525,22,3,5,1,0.688371897,0.870967742,0
1,91,House,3480,"GARMATZ, Edward Alexander",D,MD,3,0.494001001,15,1,8,0,0.838566244,0.958333333,0
1,92,House,3480,"GARMATZ, Edward Alexander",D,MD,3,0.494001001,15,1,8,0,0.838566244,0.958333333,0
1,91,House,3054,"FALLON, George Hyde",D,MD,4,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,12018,"HOGAN, Lawrence Joseph",R,MD,5,0.385124505,16,3,10,2,0.725908458,0.838709677,0
1,92,House,12018,"HOGAN, Lawrence Joseph",R,MD,5,0.385124505,16,3,10,2,0.725908458,0.838709677,0
1,91,House,12002,"BEALL, John Glenn, Jr.",R,MD,6,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,3374,"FRIEDEL, Samuel Nathaniel",D,MD,7,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,11019,"GUDE, Gilbert",R,MD,8,-0.144730344,22,1,8,0,0.781746507,0.967741935,0
1,92,House,11019,"GUDE, Gilbert",R,MD,8,-0.144730344,22,1,8,0,0.781746507,0.967741935,0
1,91,House,2009,"CONTE, Silvio Ottavio",R,MA,1,0.014869675,22,3,4,2,0.668231785,0.838709677,0
1,92,House,2009,"CONTE, Silvio Ottavio",R,MA,1,0.014869675,22,3,4,2,0.668231785,0.838709677,0
1,91,House,830,"BOLAND, Edward Patrick",D,MA,2,0.171223715,16,7,6,1,0.632336199,0.733333333,0
1,92,House,830,"BOLAND, Edward Patrick",D,MA,2,0.171223715,16,7,6,1,0.632336199,0.733333333,0
1,91,House,7408,"PHILBIN, Philip Joseph",D,MA,3,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,2660,"DONOHUE, Harold Daniel",D,MA,4,0.134545445,16,5,4,0,0.712378263,0.8,0
1,92,House,2660,"DONOHUE, Harold Daniel",D,MA,4,0.134545445,16,5,4,0,0.712378263,0.8,0
1,91,House,10538,"MORSE, Frank Bradford",R,MA,5,-0.080631323,16,0,2,1,0.88406229,0.947368421,0
1,92,House,10538,"MORSE, Frank Bradford",R,MA,5,-0.080631323,16,0,2,1,0.88406229,0.947368421,0
1,91,House,518,"BATES, William Henry",R,MA,6,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,5873,"MACDONALD, Torbert Hart",D,MA,7,0.023557842,19,0,3,1,0.830416322,0.956521739,0
1,92,House,5873,"MACDONALD, Torbert Hart",D,MA,7,0.023557842,19,0,3,1,0.830416322,0.956521739,0
1,91,House,7081,"O'NEILL, Thomas Philip, Jr. (Tip)",D,MA,8,0.19004558,20,4,5,0,0.753144443,0.862068966,0
1,92,House,7081,"O'NEILL, Thomas Philip, Jr. (Tip)",D,MA,8,0.19004558,20,4,5,0,0.753144443,0.862068966,0
1,91,House,11021,"HECKLER, Margaret M.",R,MA,10,0.117447101,17,1,1,5,0.612838686,0.75,0
1,92,House,11021,"HECKLER, Margaret M.",R,MA,10,0.117447101,17,1,1,5,0.612838686,0.75,0
1,91,House,1265,"BURKE, James Anthony",D,MA,11,0.063965328,21,4,7,0,0.753322184,0.875,0
1,92,House,1265,"BURKE, James Anthony",D,MA,11,0.063965328,21,4,7,0,0.753322184,0.875,0
1,91,House,5131,"KEITH, Hastings",R,MA,12,0.488118231,16,0,10,1,0.786713183,0.962962963,0
1,92,House,5131,"KEITH, Hastings",R,MA,12,0.488118231,16,0,10,1,0.786713183,0.962962963,0
1,91,House,10713,"CONYERS, John, Jr.",D,MI,1,-0.921615899,17,0,7,0,0.96849823,1,0
1,92,House,10713,"CONYERS, John, Jr.",D,MI,1,-0.921615899,17,0,7,0,0.96849823,1,0
1,91,House,11015,"ESCH, Marvin Leonel",R,MI,2,0.270564765,18,2,5,3,0.660657406,0.821428571,0
1,92,House,11015,"ESCH, Marvin Leonel",R,MI,2,0.270564765,18,2,5,3,0.660657406,0.821428571,0
1,91,House,11006,"BROWN, Garry Eldridge",R,MI,3,0.451419979,17,2,7,5,0.613066614,0.774193548,0
1,92,House,11006,"BROWN, Garry Eldridge",R,MI,3,0.451419979,17,2,7,5,0.613066614,0.774193548,0
1,91,House,10597,"HUTCHINSON, J. Edward",R,MI,4,0.562235832,17,0,9,3,0.805694282,0.896551724,0
1,92,House,10597,"HUTCHINSON, J. Edward",R,MI,4,0.562235832,17,0,9,3,0.805694282,0.896551724,0
1,91,House,3268,"FORD, Gerald Rudolph, Jr.",R,MI,5,0.516351581,18,0,10,1,0.841038167,0.965517241,0
1,92,House,3268,"FORD, Gerald Rudolph, Jr.",R,MI,5,0.516351581,18,0,10,1,0.841038167,0.965517241,0
1,91,House,1620,"CHAMBERLAIN, Charles Ernest",R,MI,6,0.468617857,18,1,11,2,0.756003916,0.90625,0
1,92,House,1620,"CHAMBERLAIN, Charles Ernest",R,MI,6,0.468617857,18,1,11,2,0.756003916,0.90625,0
1,91,House,91043,"RIEGLE, Donald Wayne, Jr.",R,MI,7,-0.244181842,20,0,6,1,0.909593046,0.962962963,0
1,92,House,91043,"RIEGLE, Donald Wayne, Jr.",R,MI,7,-0.244181842,20,0,6,1,0.909593046,0.962962963,0
1,91,House,10526,"HARVEY, James",R,MI,8,0.451926619,16,1,9,4,0.744606137,0.833333333,0
1,92,House,10526,"HARVEY, James",R,MI,8,0.451926619,16,1,9,4,0.744606137,0.833333333,0
1,91,House,10794,"VANDER JAGT, Guy Adrian",R,MI,9,0.257956594,13,3,3,5,0.546158671,0.666666667,0
1,92,House,10794,"VANDER JAGT, Guy Adrian",R,MI,9,0.257956594,13,3,3,5,0.546158671,0.666666667,0
1,91,House,1610,"CEDERBERG, Elford Albin",R,MI,10,0.652263582,18,0,11,2,0.801607549,0.935483871,0
1,92,House,1610,"CEDERBERG, Elford Albin",R,MI,10,0.652263582,18,0,11,2,0.801607549,0.935483871,0
1,91,House,11045,"RUPPE, Philip Edward",R,MI,11,0.274457484,16,2,1,8,0.577110648,0.62962963,0
1,92,House,11045,"RUPPE, Philip Edward",R,MI,11,0.274457484,16,2,1,8,0.577110648,0.62962963,0
1,91,House,7043,"O'HARA, James Grant",D,MI,12,0.060920317,17,4,6,0,0.756412268,0.851851852,0
1,92,House,7043,"O'HARA, James Grant",D,MI,12,0.060920317,17,4,6,0,0.756412268,0.851851852,0
1,91,House,2594,"DIGGS, Charles Coles, Jr.",D,MI,13,0.16957593,13,1,3,0,0.783482134,0.941176471,0
1,92,House,2594,"DIGGS, Charles Coles, Jr.",D,MI,13,0.16957593,13,1,3,0,0.783482134,0.941176471,0
1,91,House,10540,"NEDZI, Lucien Norbert",D,MI,14,-0.138711303,21,3,6,1,0.813512146,0.870967742,0
1,92,House,10540,"NEDZI, Lucien Norbert",D,MI,14,-0.138711303,21,3,6,1,0.813512146,0.870967742,0
1,91,House,10727,"FORD, William David",D,MI,15,-0.171144351,22,0,7,2,0.884636879,0.935483871,0
1,92,House,10727,"FORD, William David",D,MI,15,-0.171144351,22,0,7,2,0.884636879,0.935483871,0
1,91,House,2605,"DINGELL, John David, Jr.",D,MI,16,-0.102645144,23,0,5,2,0.868701518,0.933333333,0
1,92,House,2605,"DINGELL, John David, Jr.",D,MI,16,-0.102645144,23,0,5,2,0.868701518,0.933333333,0
1,91,House,3830,"GRIFFITHS, Martha Wright",D,MI,17,0.218925938,17,3,4,3,0.679876149,0.777777778,0
1,92,House,3830,"GRIFFITHS, Martha Wright",D,MI,17,0.218925938,17,3,4,3,0.679876149,0.777777778,0
1,91,House,1087,"BROOMFIELD, William S.",R,MI,18,0.347934157,12,0,6,6,0.580094278,0.75,0
1,92,House,1087,"BROOMFIELD, William S.",R,MI,18,0.347934157,12,0,6,6,0.580094278,0.75,0
1,91,House,11030,"McDONALD, Jack H.",R,MI,19,0.65275842,12,2,10,2,0.740223646,0.846153846,0
1,92,House,11030,"McDONALD, Jack H.",R,MI,19,0.65275842,12,2,10,2,0.740223646,0.846153846,0
1,91,House,7671,"QUIE, Albert Harold",R,MN,1,0.317578495,19,1,7,4,0.736326754,0.838709677,0
1,92,House,7671,"QUIE, Albert Harold",R,MN,1,0.317578495,19,1,7,4,0.736326754,0.838709677,0
1,91,House,6860,"NELSEN, Ancher",R,MN,2,0.496824592,16,1,9,1,0.833772242,0.925925926,0
1,92,House,6860,"NELSEN, Ancher",R,MN,2,0.496824592,16,1,9,1,0.833772242,0.925925926,0
1,91,House,10533,"MacGREGOR, Clark",R,MN,3,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,5098,"KARTH, Joseph Edward",D,MN,4,-0.053238302,22,1,5,3,0.835703433,0.870967742,0
1,92,House,5098,"KARTH, Joseph Edward",D,MN,4,-0.053238302,22,1,5,3,0.835703433,0.870967742,0
1,91,House,10585,"FRASER, Donald MacKay",D,MN,5,-0.458638132,20,1,7,1,0.911082983,0.931034483,0
1,92,House,10585,"FRASER, Donald MacKay",D,MN,5,-0.458638132,20,1,7,1,0.911082983,0.931034483,0
1,91,House,11060,"ZWACH, John Matthew",R,MN,6,0.325612783,18,2,6,4,0.680350065,0.8,0
1,92,House,11060,"ZWACH, John Matthew",R,MN,6,0.325612783,18,2,6,4,0.680350065,0.8,0
1,91,House,5451,"LANGEN, Odin Elsford Stanley",R,MN,7,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,789,"BLATNIK, John Anton",D,MN,8,0.346057147,14,0,8,3,0.751663029,0.88,0
1,92,House,789,"BLATNIK, John Anton",D,MN,8,0.346057147,14,0,8,3,0.751663029,0.88,0
1,91,House,13,"ABERNETHY, Thomas Gerstle",D,MS,1,0.863649905,8,2,6,2,0.67811501,0.777777778,0
1,92,House,13,"ABERNETHY, Thomas Gerstle",D,MS,1,0.863649905,8,2,6,2,0.67811501,0.777777778,0
1,91,House,10075,"WHITTEN, Jamie Lloyd",D,MS,2,0.788409472,11,2,10,2,0.711542189,0.84,0
1,92,House,10075,"WHITTEN, Jamie Lloyd",D,MS,2,0.788409472,11,2,10,2,0.711542189,0.84,0
1,91,House,11065,"GRIFFIN, Charles Hudson",D,MS,3,0.781838477,12,4,13,2,0.6523664,0.806451613,0
1,92,House,11065,"GRIFFIN, Charles Hudson",D,MS,3,0.781838477,12,4,13,2,0.6523664,0.806451613,0
1,91,House,11035,"MONTGOMERY, Gillespie V. (Sonny)",D,MS,4,0.898762882,8,4,13,3,0.653865516,0.75,0
1,92,House,11035,"MONTGOMERY, Gillespie V. (Sonny)",D,MS,4,0.898762882,8,4,13,3,0.653865516,0.75,0
1,91,House,1952,"COLMER, William Meyers",D,MS,5,0.820424736,10,1,13,1,0.700099528,0.92,0
1,92,House,1952,"COLMER, William Meyers",D,MS,5,0.820424736,10,1,13,1,0.700099528,0.92,0
1,91,House,12009,"CLAY, William Lacy, Sr.",D,MO,1,-0.175962836,9,1,5,0,0.711427152,0.933333333,0
1,92,House,12009,"CLAY, William Lacy, Sr.",D,MO,1,-0.175962836,9,1,5,0,0.711427152,0.933333333,0
1,91,House,12031,"SYMINGTON, James Wadsworth",D,MO,2,0.03714681,16,4,4,1,0.724336028,0.8,0
1,92,House,12031,"SYMINGTON, James Wadsworth",D,MO,2,0.03714681,16,4,4,1,0.724336028,0.8,0
1,91,House,9072,"SULLIVAN, Leonor Kretzer",D,MO,3,0.189253092,16,4,6,0,0.691622436,0.846153846,0
1,92,House,9072,"SULLIVAN, Leonor Kretzer",D,MO,3,0.189253092,16,4,6,0,0.691622436,0.846153846,0
1,91,House,7717,"RANDALL, William Joseph",D,MO,4,0.50491792,15,1,10,2,0.803554237,0.892857143,0
1,92,House,7717,"RANDALL, William Joseph",D,MO,4,0.50491792,15,1,10,2,0.803554237,0.892857143,0
1,91,House,835,"BOLLING, Richard Walker",D,MO,5,0.216975182,12,6,5,1,0.667623162,0.708333333,0
1,92,House,835,"BOLLING, Richard Walker",D,MO,5,0.216975182,12,6,5,1,0.667623162,0.708333333,0
1,91,House,4724,"HULL, William Raleigh, Jr.",D,MO,6,0.664718926,11,4,7,0,0.666723788,0.818181818,0
1,92,House,4724,"HULL, William Raleigh, Jr.",D,MO,6,0.664718926,11,4,7,0,0.666723788,0.818181818,0
1,91,House,10523,"HALL, Durward Gorham",R,MO,7,1,6,4,20,2,0.579140842,0.8125,0
1,92,House,10523,"HALL, Durward Gorham",R,MO,7,1,6,4,20,2,0.579140842,0.8125,0
1,91,House,10528,"ICHORD, Richard Howard, II",D,MO,8,0.604895413,14,4,11,0,0.705229759,0.862068966,0
1,92,House,10528,"ICHORD, Richard Howard, II",D,MO,8,0.604895413,14,4,11,0,0.705229759,0.862068966,0
1,91,House,10740,"HUNGATE, William Leonard",D,MO,9,0.421019942,14,2,8,3,0.634744942,0.814814815,0
1,92,House,10740,"HUNGATE, William Leonard",D,MO,9,0.421019942,14,2,8,3,0.634744942,0.814814815,0
1,91,House,12004,"BURLISON, Bill D.",D,MO,10,0.387037873,14,4,8,4,0.552636087,0.733333333,0
1,92,House,12004,"BURLISON, Bill D.",D,MO,10,0.387037873,14,4,8,4,0.552636087,0.733333333,0
1,91,House,10543,"OLSEN, Arnold",D,MT,1,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,11012,"DENNEY, Robert Vernon",R,NE,1,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,2255,"CUNNINGHAM, Glenn Clarence",R,NE,2,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10534,"MARTIN, David Thomas",R,NE,3,0.869250417,12,3,13,2,0.702081084,0.833333333,0
1,92,House,10534,"MARTIN, David Thomas",R,NE,3,0.869250417,12,3,13,2,0.702081084,0.833333333,0
1,91,House,433,"BARING, Walter Stephan, Jr.",D,NV,1,NA,NA,NA,NA,NA,NA,NA,NA
1,92,House,433,"BARING, Walter Stephan, Jr.",D,NV,1,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10639,"WYMAN, Louis Crosby",R,NH,1,0.606426775,18,1,9,3,0.760418177,0.870967742,0
1,92,House,10639,"WYMAN, Louis Crosby",R,NH,1,0.606426775,18,1,9,3,0.760418177,0.870967742,0
1,91,House,10581,"CLEVELAND, James Colgate",R,NH,2,0.453662664,16,1,10,3,0.740657628,0.866666667,0
1,92,House,10581,"CLEVELAND, James Colgate",R,NH,2,0.453662664,16,1,10,3,0.740657628,0.866666667,0
1,91,House,11022,"HUNT, John Edmund",R,NJ,1,0.63178426,18,0,9,3,0.797905147,0.9,0
1,92,House,11022,"HUNT, John Edmund",R,NJ,1,0.63178426,18,0,9,3,0.797905147,0.9,0
1,91,House,11046,"SANDMAN, Charles William, Jr.",R,NJ,2,0.536530375,16,0,11,0,0.907012641,1,0
1,92,House,11046,"SANDMAN, Charles William, Jr.",R,NJ,2,0.536530375,16,0,11,0,0.907012641,1,0
1,91,House,10739,"HOWARD, James John",D,NJ,3,0.177268445,18,5,3,3,0.686121821,0.724137931,0
1,92,House,10739,"HOWARD, James John",D,NJ,3,0.177268445,18,5,3,3,0.686121821,0.724137931,0
1,91,House,9322,"THOMPSON, Frank, Jr.",D,NJ,4,0.206082344,13,7,6,2,0.630091369,0.678571429,0
1,92,House,9322,"THOMPSON, Frank, Jr.",D,NJ,4,0.206082344,13,7,6,2,0.630091369,0.678571429,0
1,91,House,3364,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",R,NJ,5,0.298845947,19,1,9,2,0.754826009,0.903225806,0
1,92,House,3364,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",R,NJ,5,0.298845947,19,1,9,2,0.754826009,0.903225806,0
1,91,House,1393,"CAHILL, William Thomas",R,NJ,6,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10091,"WIDNALL, William Beck",R,NJ,7,0.458801895,13,1,11,2,0.801885962,0.888888889,0
1,92,House,10091,"WIDNALL, William Beck",R,NJ,7,0.458801895,13,1,11,2,0.801885962,0.888888889,0
1,91,House,10529,"JOELSON, Charles Samuel",D,NJ,8,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10737,"HELSTOSKI, Henry",D,NJ,9,-0.126726702,20,4,8,0,0.737146497,0.875,0
1,92,House,10737,"HELSTOSKI, Henry",D,NJ,9,-0.126726702,20,4,8,0,0.737146497,0.875,0
1,91,House,8010,"RODINO, Peter Wallace, Jr.",D,NJ,10,0.087057233,22,3,5,0,0.76102519,0.9,0
1,92,House,8010,"RODINO, Peter Wallace, Jr.",D,NJ,10,0.087057233,22,3,5,0,0.76102519,0.9,0
1,91,House,10609,"MINISH, Joseph George",D,NJ,11,0.073696099,20,6,6,0,0.720164418,0.8125,0
1,92,House,10609,"MINISH, Joseph George",D,NJ,11,0.073696099,20,6,6,0,0.720164418,0.8125,0
1,91,House,2804,"DWYER, Florence Price",R,NJ,12,0.175012559,12,0,3,1,0.773727179,0.9375,0
1,92,House,2804,"DWYER, Florence Price",R,NJ,12,0.175012559,12,0,3,1,0.773727179,0.9375,0
1,91,House,3433,"GALLAGHER, Cornelius Edward",D,NJ,13,0.090834402,18,2,2,0,0.807253242,0.909090909,0
1,92,House,3433,"GALLAGHER, Cornelius Edward",D,NJ,13,0.090834402,18,2,2,0,0.807253242,0.909090909,0
1,91,House,2329,"DANIELS, Dominick Vincent",D,NJ,14,0.163415924,22,3,5,2,0.729598284,0.84375,0
1,92,House,2329,"DANIELS, Dominick Vincent",D,NJ,14,0.163415924,22,3,5,2,0.729598284,0.84375,0
1,91,House,10613,"PATTEN, Edward James",D,NJ,15,0.253366768,18,5,7,2,0.678883731,0.78125,0
1,92,House,10613,"PATTEN, Edward James",D,NJ,15,0.253366768,18,5,7,2,0.678883731,0.78125,0
1,91,House,12022,"LUJÁN, Manuel, Jr.",R,NM,1,0.27108863,16,2,4,6,0.573564947,0.714285714,0
1,92,House,12022,"LUJÁN, Manuel, Jr.",R,NM,1,0.27108863,16,2,4,6,0.573564947,0.714285714,0
1,91,House,10584,"FOREMAN, Edgar Franklin",R,NM,2,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,10545,"PIKE, Otis Grey",D,NY,1,-0.02771952,23,2,6,1,0.811463773,0.90625,0
1,92,House,10545,"PIKE, Otis Grey",D,NY,1,-0.02771952,23,2,6,1,0.811463773,0.90625,0
1,91,House,10592,"GROVER, James Russell, Jr.",R,NY,2,0.433064312,16,3,10,2,0.748495758,0.838709677,0
1,92,House,10592,"GROVER, James Russell, Jr.",R,NY,2,0.433064312,16,3,10,2,0.748495758,0.838709677,0
1,91,House,10784,"WOLFF, Lester Lionel",D,NY,3,-0.110650584,20,1,7,0,0.86772275,0.964285714,0
1,92,House,10784,"WOLFF, Lester Lionel",D,NY,3,-0.110650584,20,1,7,0,0.86772275,0.964285714,0
1,91,House,10638,"WYDLER, John Waldemar",R,NY,4,0.337631345,12,3,7,4,0.660797358,0.730769231,0
1,92,House,10638,"WYDLER, John Waldemar",R,NY,4,0.337631345,12,3,7,4,0.660797358,0.730769231,0
1,91,House,12021,"LOWENSTEIN, Allard Kenneth",D,NY,5,NA,NA,NA,NA,NA,NA,NA,NA
1,91,House,3967,"HALPERN, Seymour",R,NY,6,-0.135089502,18,0,5,0,0.897145867,1,0
1,92,House,3967,"HALPERN, Seymour",R,NY,6,-0.135089502,18,0,5,0,0.897145867,1,0
1,91,House,10500,"ADDABBO, Joseph Patrick",D,NY,7,0.114816718,21,5,4,2,0.650543272,0.78125,0
1,92,House,10500,"ADDABBO, Joseph Patrick",D,NY,7,0.114816718,21,5,4,2,0.650543272,0.78125,0
1,91,House,10551,"ROSENTHAL, Benjamin Stanley",D,NY,8,-0.643091559,21,1,7,0,0.935165346,0.965517241,0
1,92,House,10551,"ROSENTHAL, Benjamin Stanley",D,NY,8,-0.643091559,21,1,7,0,0.935165346,0.965517241,0
1,91,House,2476,"DELANEY, James Joseph",D,NY,9,0.30448395,9,4,7,4,0.60899812,0.666666667,0
1,92,House,2476,"DELANEY, James Joseph",D,NY,9,0.30448395,9,4,7,4,0.60899812,0.666666667,0
1,91,House,1611,"CELLER, Emanuel",D,NY,10,0.173313469,16,4,4,0,0.743303716,0.833333333,0
1,92,House,1611,"CELLER, Emanuel",D,NY,10,0.173313469,16,4,4,0,0.743303716,0.833333333,0
1,91,House,11004,"BRASCO, Frank James",D,NY,11,-0.042764116,19,2,3,3,0.773538649,0.814814815,0
1,92,House,11004,"BRASCO, Frank James",D,NY,11,-0.042764116,19,2,3,3,0.773538649,0.814814815,0
1,91,House,12008,"CHISHOLM, Shirley Anita",D,NY,12,-1,12,0,3,0,0.973915517,1,0
1,92,House,12008,"CHISHOLM, Shirley Anita",D,NY,12,-1,12,0,3,0,0.973915517,1,0
1,91,House,11064,"PODELL, Bertram L.",D,NY,13,-0.164258108,16,0,7,2,0.860927343,0.92,0
1,92,House,11064,"PODELL, Bertram L.",D,NY,13,-0.164258108,16,0,7,2,0.860927343,0.92,0
1,91,House,8049,"ROONEY, John James",D,NY,14,0.392314851,10,5,9,3,0.542496562,0.703703704,0
1,92,House,8049,"ROONEY, John James",D,NY,14,0.392314851,10,5,9,3,0.542496562,0.703703704,0
1,91,House,10508,"CAREY, Hugh Leo",D,NY,15,0.277303666,11,5,8,1,0.484838247,0.76,0
1,92,House,10508,"CAREY, Hugh Leo",D,NY,15,0.277303666,11,5,8,1,0.484838247,0.76,0
1,91,House,10611,"MURPHY, John Michael",D,NY,16,0.284781098,17,2,8,2,0.732521653,0.862068966,0
1,92,House,10611,"MURPHY, John Michael",D,NY,16,0.284781098,17,2,8,2,0.732521653,0.862068966,0
1,91,House,12019,"KOCH, Edward Irving",D,NY,17,-0.974760473,23,0,9,0,0.962967992,1,0
1,92,House,12019,"KOCH, Edward Irving",D,NY,17,-0.974760473,23,0,9,0,0.962967992,1,0
