congress,chamber,icpsr,adjust_d1,bioname,party_code,state_abbrev,district_code,d1,correctyea,wrongyea,correctnay,wrongnay,gmp,cc,se1d,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
91,"House",10551,-.8394669,"ROSENTHAL, Benjamin Stanley","D","NY",8,-.6430916,21,1,7,0,.9351653,.9655172,0,,0,-.6430916,1,-.6629754,.1806121,.9812224
91,"House",11053,.4254144,"THOMPSON, Standish Fletcher","R","GA",5,.5980383,16,1,8,2,.8036175,.8888889,0,,0,.5980383,1,.4244455,.1806121,.9812224
91,"House",10592,.2572834,"GROVER, James Russell, Jr.","R","NY",2,.4330643,16,3,10,2,.7484958,.8387097,0,,0,.4330643,1,.2716625,.1806121,.9812224
91,"House",2660,-.0469483,"DONOHUE, Harold Daniel","D","MA",4,.1345454,16,5,4,0,.7123783,.8,0,,0,.1345454,1,-.002608,.1806121,.9812224
91,"House",1620,.2935173,"CHAMBERLAIN, Charles Ernest","R","MI",6,.4686179,18,1,11,2,.7560039,.90625,0,,0,.4686179,1,.3106005,.1806121,.9812224
91,"House",275,.4393935,"ASPINALL, Wayne Norviel","D","CO",4,.6117548,16,3,11,0,.8100837,.9,0,,0,.6117548,1,.4380639,.1806121,.9812224
91,"House",11042,.8350685,"RARICK, John Richard","D","LA",6,1,3,1,11,1,.5547975,.875,0,,0,1,1,1.027623,.1806121,.9812224
91,"House",11063,-.187733,"McCLOSKEY, Paul Norton , Jr. (Pete)","R","CA",11,-.0035957,15,0,2,1,.8169777,.9444444,0,,0,-.0035957,1,-.1459322,.1806121,.9812224
91,"House",680,.5071878,"BETTS, Jackson Edward","R","OH",8,.6782762,16,1,11,2,.7934628,.9,0,,0,.6782762,1,.5041092,.1806121,.9812224
91,"House",11038,.2353339,"PETTIS, Jerry Lyle","R","CA",33,.411527,18,1,9,1,.7774077,.9310345,0,,0,.411527,1,.21261,.1806121,.9812224
91,"House",3775,.2256592,"GREEN, Edith Starrett","D","OR",3,.402034,10,3,10,2,.6168658,.8,0,,0,.402034,1,.2298437,.1806121,.9812224
91,"House",12007,.4157511,"CHAPPELL, William Venroe, Jr.","D","FL",4,.5885564,11,2,8,1,.7925163,.8636364,0,,0,.5885564,1,.3698404,.1806121,.9812224
91,"House",12031,-.1462108,"SYMINGTON, James Wadsworth","D","MO",2,.0371468,16,4,4,1,.724336,.8,0,,0,.0371468,1,-.0941954,.1806121,.9812224
91,"House",4514,.3839094,"HOLIFIELD, Chester Earl","D","CA",19,.5573127,14,1,10,0,.8562675,.96,0,,0,.5573127,1,.2890963,.1806121,.9812224
91,"House",8288,.3089236,"SCHWENGEL, Frederick Delbert","R","IA",1,.4837349,12,4,7,2,.6782259,.76,0,,0,.4837349,1,.31096,.1806121,.9812224
91,"House",10771,.1449765,"SMITH, Henry P., III","R","NY",40,.3228664,14,4,5,6,.5493482,.6551724,0,,0,.3228664,1,.1246532,.1806121,.9812224
91,"House",3364,.1204965,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.","R","NJ",5,.2988459,19,1,9,2,.754826,.9032258,0,,0,.2988459,1,.1433516,.1806121,.9812224
91,"House",12045,.0291968,"COLLINS, George Washington","D","IL",6,.2092606,11,6,4,3,.6115349,.625,0,,0,.2092606,1,.0384498,.1806121,.9812224
91,"House",10249,.358966,"WILSON, Robert Carlton (Bob)","R","CA",36,.5328376,15,0,9,0,.8436932,1,0,,0,.5328376,1,.3761185,.1806121,.9812224
91,"House",10586,-.0597629,"FULTON, Richard Harmon","D","TN",5,.1219714,17,2,4,2,.6807582,.84,0,,0,.1219714,1,-.0804202,.1806121,.9812224
91,"House",2706,.4232543,"DOWNING, Thomas Nelms","D","VA",1,.5959188,17,2,10,2,.7722313,.8709677,0,,0,.5959188,1,.4228017,.1806121,.9812224
91,"House",7343,.2121857,"PERKINS, Carl Dewey","D","KY",7,.3888135,16,4,11,1,.7523154,.84375,0,,0,.3888135,1,.0744917,.1806121,.9812224
91,"House",11060,.1477755,"ZWACH, John Matthew","R","MN",6,.3256128,18,2,6,4,.6803501,.8,0,,0,.3256128,1,.1652943,.1806121,.9812224
91,"House",10737,-.3132204,"HELSTOSKI, Henry","D","NJ",9,-.1267267,20,4,8,0,.7371465,.875,0,,0,-.1267267,1,-.2972543,.1806121,.9812224
91,"House",10607,.1735453,"McDADE, Joseph Michael","R","PA",10,.3508986,17,2,7,3,.7214453,.8275862,0,,0,.3508986,1,.1991961,.1806121,.9812224
91,"House",9551,.3013515,"ULLMAN, Albert Conrad","D","OR",2,.476305,17,2,9,2,.813613,.8666667,0,,0,.476305,1,.299197,.1806121,.9812224
91,"House",12042,-.0137533,"ROE, Robert A.","D","NJ",8,.167117,17,7,5,2,.6171049,.7096774,0,,0,.167117,1,-.0937254,.1806121,.9812224
91,"House",11036,.3925216,"MYERS, John Thomas","R","IN",7,.5657632,15,3,10,1,.7991469,.862069,0,,0,.5657632,1,.552145,.1806121,.9812224
91,"House",10712,.3952663,"CONABLE, Barber Benjamin, Jr.","R","NY",37,.5684562,15,3,10,0,.7515057,.8928571,0,,0,.5684562,1,.4432322,.1806121,.9812224
91,"House",12012,.3932906,"DENNIS, David Worth","R","IN",10,.5665177,17,2,8,4,.6864001,.8064516,0,,0,.5665177,1,.404215,.1806121,.9812224
91,"House",10517,.5485624,"FINDLEY, Paul","R","IL",20,.7188739,11,2,12,1,.7177886,.8846154,0,,0,.7188739,1,.3401227,.1806121,.9812224
91,"House",8049,.2157541,"ROONEY, John James","D","NY",14,.3923149,10,5,9,3,.5424966,.7037037,0,,0,.3923149,1,.2201941,.1806121,.9812224
91,"House",1941,.2619922,"COLLIER, Harold Reginald","R","IL",10,.4376847,12,4,6,3,.4137095,.72,0,,0,.4376847,1,.3046479,.1806121,.9812224
91,"House",7313,.0549169,"PELLY, Thomas Minor","R","WA",1,.2344978,16,1,3,4,.5608827,.7916667,0,,0,.2344978,1,.0635064,.1806121,.9812224
91,"House",830,-.0095681,"BOLAND, Edward Patrick","D","MA",2,.1712237,16,7,6,1,.6323362,.7333333,0,,0,.1712237,1,-.1245588,.1806121,.9812224
91,"House",12009,-.3633987,"CLAY, William Lacy, Sr.","D","MO",1,-.1759628,9,1,5,0,.7114272,.9333333,0,,0,-.1759628,1,-.5103688,.1806121,.9812224
91,"House",8824,.3645531,"STAGGERS, Harley Orrin","D","WV",2,.5383198,17,0,10,0,.8670702,1,0,,0,.5383198,1,.0902895,.1806121,.9812224
91,"House",10563,.5203533,"STEPHENS, Robert Grier, Jr.","D","GA",10,.6911944,10,4,11,1,.695094,.8076923,0,,0,.6911944,1,.4975889,.1806121,.9812224
91,"House",10600,.4521379,"LLOYD, Sherman Parkinson","R","UT",2,.62426,12,3,7,1,.6528338,.8260869,0,,0,.62426,1,.4504796,.1806121,.9812224
91,"House",5495,.2473343,"LATTA, Delbert Leroy","R","OH",5,.4233021,16,4,11,1,.7059023,.84375,0,,0,.4233021,1,.505556,.1806121,.9812224
91,"House",8032,.0277808,"ROGERS, Paul Grant","D","FL",9,.2078713,21,3,5,3,.7076237,.8125,0,,0,.2078713,1,-.0548491,.1806121,.9812224
91,"House",10538,-.2662429,"MORSE, Frank Bradford","R","MA",5,-.0806313,16,0,2,1,.8840623,.9473684,0,,0,-.0806313,1,-.2493678,.1806121,.9812224
91,"House",8010,-.0953453,"RODINO, Peter Wallace, Jr.","D","NJ",10,.0870572,22,3,5,0,.7610252,.9,0,,0,.0870572,1,-.330222,.1806121,.9812224
91,"House",5101,-.1941321,"KASTENMEIER, Robert William","D","WI",2,-.0098746,25,0,5,2,.8086541,.9375,0,,0,-.0098746,1,-.3729815,.1806121,.9812224
91,"House",8080,-.0455027,"ROSTENKOWSKI, Daniel David","D","IL",8,.1359638,15,1,4,0,.810533,.95,0,,0,.1359638,1,-.0049326,.1806121,.9812224
91,"House",7671,.1395875,"QUIE, Albert Harold","R","MN",1,.3175785,19,1,7,4,.7363268,.8387097,0,,0,.3175785,1,.1112226,.1806121,.9812224
91,"House",835,.0370589,"BOLLING, Richard Walker","D","MO",5,.2169752,12,6,5,1,.6676232,.7083333,0,,0,.2169752,1,-.1453441,.1806121,.9812224
91,"House",10733,.0624981,"HANLEY, James Michael","D","NY",34,.2419367,18,4,6,2,.6804479,.8,0,,0,.2419367,1,.0488162,.1806121,.9812224
91,"House",2009,-.1689143,"CONTE, Silvio Ottavio","R","MA",1,.0148697,22,3,4,2,.6682318,.8387097,0,,0,.0148697,1,-.1250016,.1806121,.9812224
91,"House",11003,.2051103,"BLANTON, Leonard Ray","D","TN",7,.381871,8,1,5,1,.7444663,.8666667,0,,0,.381871,1,.209825,.1806121,.9812224
91,"House",2533,.605618,"DEVINE, Samuel Leeper","R","OH",12,.7748581,12,1,9,4,.707096,.8076923,0,,0,.7748581,1,.6513757,.1806121,.9812224
91,"House",10510,.3863123,"CLANCY, Donald Daniel","R","OH",2,.5596704,17,0,6,2,.7896942,.92,0,,0,.5596704,1,.425564,.1806121,.9812224
91,"House",11006,.2759903,"BROWN, Garry Eldridge","R","MI",3,.45142,17,2,7,5,.6130666,.7741935,0,,0,.45142,1,.2430994,.1806121,.9812224
91,"House",5131,.3133908,"KEITH, Hastings","R","MA",12,.4881182,16,0,10,1,.7867132,.962963,0,,0,.4881182,1,.315312,.1806121,.9812224
91,"House",267,-.0926194,"ASHLEY, Thomas William Ludlow","D","OH",9,.0897319,21,4,5,0,.7507111,.8666667,0,,0,.0897319,1,-.1284848,.1806121,.9812224
91,"House",10706,.0858191,"BUCHANAN, John Hall, Jr.","R","AL",6,.2648198,20,3,8,0,.7711793,.9032258,0,,0,.2648198,1,.1162492,.1806121,.9812224
91,"House",10588,.0479457,"GIBBONS, Sam Melville","D","FL",6,.2276576,20,2,6,2,.7355866,.8666667,0,,0,.2276576,1,-.0645069,.1806121,.9812224
91,"House",10591,-.3582879,"GREEN, William Joseph","D","PA",5,-.170948,20,0,7,2,.877255,.9310345,0,,0,-.170948,1,-.5139268,.1806121,.9812224
91,"House",9975,.3933068,"WHALLEY, John Irving","R","PA",12,.5665336,12,0,10,2,.8081606,.9166667,0,,0,.5665336,1,.3931662,.1806121,.9812224
91,"House",10716,.3845352,"de la GARZA, Eligio, II (Kika)","D","TX",15,.5579267,16,3,8,0,.7904629,.8888889,0,,0,.5579267,1,.2213854,.1806121,.9812224
91,"House",12019,-1.177483,"KOCH, Edward Irving","D","NY",17,-.9747605,23,0,9,0,.962968,1,0,,0,-.9747605,1,-1.01509,.1806121,.9812224
91,"House",7228,.6733232,"PASSMAN, Otto Ernest","D","LA",5,.8412919,9,5,14,1,.7011869,.7931035,0,,0,.8412919,1,.582981,.1806121,.9812224
91,"House",7845,.5275424,"RHODES, John Jacob","R","AZ",1,.6982485,12,1,11,1,.8040059,.92,0,,0,.6982485,1,.4016238,.1806121,.9812224
91,"House",12028,.4122113,"RUTH, Earl Baker","R","NC",8,.5850831,15,4,12,0,.7410792,.8709677,0,,0,.5850831,1,.4605145,.1806121,.9812224
91,"House",11032,.4098594,"MAYNE, Wiley","R","IA",6,.5827754,13,4,11,0,.7067675,.8571429,0,,0,.5827754,1,.3679555,.1806121,.9812224
91,"House",10744,.3655993,"KEE, James","D","WV",5,.5393464,15,4,10,0,.7921985,.862069,0,,0,.5393464,1,.3661736,.1806121,.9812224
91,"House",10790,-.3057761,"REES, Thomas Mankell","D","CA",26,-.1194222,19,3,6,1,.7951573,.862069,0,,0,-.1194222,1,-.2825368,.1806121,.9812224
91,"House",10791,-.0450323,"PRYOR, David Hampton","D","AR",4,.1364255,9,3,4,0,.7259474,.8125,0,,0,.1364255,1,-.0338642,.1806121,.9812224
91,"House",9322,.0259576,"THOMPSON, Frank, Jr.","D","NJ",4,.2060823,13,7,6,2,.6300914,.6785714,0,,0,.2060823,1,-.1695335,.1806121,.9812224
91,"House",1154,.2122585,"BROYHILL, Joel Thomas","R","VA",10,.388885,19,0,8,2,.7757998,.9310345,0,,0,.388885,1,.2436591,.1806121,.9812224
91,"House",10784,-.2968366,"WOLFF, Lester Lionel","D","NY",3,-.1106506,20,1,7,0,.8677227,.9642857,0,,0,-.1106506,1,-.3003285,.1806121,.9812224
91,"House",10596,.0542977,"HORTON, Frank Jefferson","R","NY",36,.2338903,13,3,5,2,.7138301,.7826087,0,,0,.2338903,1,.090465,.1806121,.9812224
91,"House",1952,.6520567,"COLMER, William Meyers","D","MS",5,.8204247,10,1,13,1,.7000995,.92,0,,0,.8204247,1,.6452406,.1806121,.9812224
91,"House",10526,.2765066,"HARVEY, James","R","MI",8,.4519266,16,1,9,4,.7446061,.8333333,0,,0,.4519266,1,.2793794,.1806121,.9812224
91,"House",8564,.482989,"SLACK, John Mark, Jr.","D","WV",3,.6545318,14,2,12,0,.8101363,.9285714,0,,0,.6545318,1,.3437988,.1806121,.9812224
91,"House",12033,.2606968,"WHITEHURST, George William","R","VA",2,.4364137,16,0,10,2,.7199234,.9285714,0,,0,.4364137,1,.4176692,.1806121,.9812224
91,"House",10618,-.52052,"REID, Ogden Rogers","R","NY",26,-.3301337,15,0,5,1,.8721423,.952381,0,,0,-.3301337,1,-.4970849,.1806121,.9812224
91,"House",10545,-.2123185,"PIKE, Otis Grey","D","NY",1,-.0277195,23,2,6,1,.8114638,.90625,0,,0,-.0277195,1,-.2009402,.1806121,.9812224
91,"House",8507,.3867388,"SIKES, Robert Lee Fulton","D","FL",1,.5600889,19,1,11,0,.8563641,.9677419,0,,0,.5600889,1,.4040531,.1806121,.9812224
91,"House",7995,.1770728,"ROBISON, Howard Winfield","R","NY",33,.35436,12,4,9,3,.7068977,.75,0,,0,.35436,1,.1917918,.1806121,.9812224
91,"House",10757,-.1209564,"MINK, Patsy Takemoto","D","HI",98,.061927,23,1,4,3,.7776078,.8709677,0,,0,.061927,1,-.194337,.1806121,.9812224
91,"House",11031,.3907919,"MATHIAS, Robert Bruce (Bob)","R","CA",18,.5640659,15,0,11,0,.8549594,1,0,,0,.5640659,1,.3436171,.1806121,.9812224
91,"House",10391,.2008341,"WRIGHT, James Claude, Jr.","D","TX",12,.377675,16,1,9,2,.7505476,.8928571,0,,0,.377675,1,.1563677,.1806121,.9812224
91,"House",11054,-.2123185,"WHALEN, Charles William, Jr.","R","OH",3,-.0277195,23,2,6,1,.8114638,.90625,0,,0,-.0277195,1,-.2216997,.1806121,.9812224
91,"House",10773,.0337229,"STANTON, John William","R","OH",11,.2137018,17,2,5,3,.7441678,.8148148,0,,0,.2137018,1,.1884112,.1806121,.9812224
91,"House",10561,-.0577162,"ST. GERMAIN, Fernand Joseph","D","RI",1,.1239797,18,6,5,0,.7296757,.7931035,0,,0,.1239797,1,-.2365,.1806121,.9812224
91,"House",7717,.330512,"RANDALL, William Joseph","D","MO",4,.5049179,15,1,10,2,.8035542,.8928571,0,,0,.5049179,1,.3270485,.1806121,.9812224
91,"House",10583,-.371627,"EDWARDS, William Donlon (Don)","D","CA",9,-.1840366,21,2,5,3,.7957013,.8387097,0,,0,-.1840366,1,-.4989987,.1806121,.9812224
91,"House",12040,-1.180393,"HARRINGTON, Michael Joseph","D","MA",6,-.9776161,22,0,8,0,.9633338,1,0,,0,-.9776161,1,-.8360294,.1806121,.9812224
91,"House",5606,.4847725,"LENNON, Alton Asa","D","NC",7,.6562818,16,3,11,2,.7590101,.84375,0,,0,.6562818,1,.4822722,.1806121,.9812224
91,"House",12027,.0328407,"PREYER, Lunsford Richardson","D","NC",6,.2128361,22,2,8,0,.7702926,.9375,0,,0,.2128361,1,.0436195,.1806121,.9812224
91,"House",8474,.246825,"SHIPLEY, George Edward","D","IL",23,.4228023,14,3,9,2,.7405656,.8214286,0,,0,.4228023,1,.211185,.1806121,.9812224
91,"House",824,.3044055,"BOGGS, Thomas Hale, Sr.","D","LA",2,.4793016,16,3,10,0,.7839423,.8965517,0,,0,.4793016,1,.3065584,.1806121,.9812224
91,"House",8672,.3095948,"SMITH, Neal Edward","D","IA",5,.4843935,19,1,10,2,.7750977,.90625,0,,0,.4843935,1,.0947577,.1806121,.9812224
91,"House",2,.5968249,"ABBITT, Watkins Moorman","D","VA",4,.7662301,14,1,13,2,.7993049,.9,0,,0,.7662301,1,.5914338,.1806121,.9812224
91,"House",10701,-.0444008,"ANDERSON, William Robert","D","TN",6,.1370451,9,3,4,0,.6375336,.8125,0,,0,.1370451,1,-.033249,.1806121,.9812224
91,"House",12003,.0863765,"BIAGGI, Mario","D","NY",24,.2653667,12,6,6,3,.5882985,.6666667,0,,0,.2653667,1,-.0931256,.1806121,.9812224
91,"House",12010,-.1905492,"COUGHLIN, Robert Lawrence","R","PA",13,-.0063591,24,0,6,1,.8622836,.9677419,0,,0,-.0063591,1,.0404466,.1806121,.9812224
91,"House",10534,.7018167,"MARTIN, David Thomas","R","NE",3,.8692504,12,3,13,2,.7020811,.8333333,0,,0,.8692504,1,.6869338,.1806121,.9812224
91,"House",5900,-.1134382,"MADDEN, Ray John","D","IN",1,.069304,22,2,6,0,.8074017,.9333333,0,,0,.069304,1,-.1297073,.1806121,.9812224
91,"House",10555,-1.185939,"RYAN, William Fitts","D","NY",20,-.9830578,19,0,8,0,.9569685,1,0,,0,-.9830578,1,-1.145337,.1806121,.9812224
91,"House",6455,.5690612,"MICHEL, Robert Henry","R","IL",18,.7389877,11,4,8,4,.5964211,.7037037,0,,0,.7389877,1,.5964572,.1806121,.9812224
91,"House",10707,.555329,"CABELL, Earle","D","TX",5,.7255133,9,3,12,0,.7307669,.875,0,,0,.7255133,1,.5510083,.1806121,.9812224
91,"House",5019,.6806,"JONAS, Charles Raper","R","NC",9,.8484321,11,0,13,1,.7972623,.96,0,,0,.8484321,1,.6730475,.1806121,.9812224
91,"House",10579,.2085651,"CLAUSEN, Donald Holst","R","CA",1,.3852609,17,2,9,3,.7183422,.8387097,0,,0,.3852609,1,.209246,.1806121,.9812224
91,"House",3224,.2258345,"FLOOD, Daniel John","D","PA",11,.402206,15,1,9,3,.7367325,.8571429,0,,0,.402206,1,.1318836,.1806121,.9812224
91,"House",10577,-.266867,"BURTON, Phillip","D","CA",5,-.0812437,22,2,4,2,.7746304,.8666667,0,,0,-.0812437,1,-.6036381,.1806121,.9812224
91,"House",10546,.4651234,"PURCELL, Graham Boynton, Jr.","D","TX",13,.6370016,11,2,5,0,.7956248,.8888889,0,,0,.6370016,1,.46313,.1806121,.9812224
91,"House",5098,-.2383256,"KARTH, Joseph Edward","D","MN",4,-.0532383,22,1,5,3,.8357034,.8709677,0,,0,-.0532383,1,-.2178293,.1806121,.9812224
91,"House",3433,-.0914958,"GALLAGHER, Cornelius Edward","D","NJ",13,.0908344,18,2,2,0,.8072532,.9090909,0,,0,.0908344,1,-.079129,.1806121,.9812224
91,"House",9802,.3448443,"WAMPLER, William Creed","R","VA",9,.5189811,20,0,10,2,.8363575,.9375,0,,0,.5189811,1,.4150316,.1806121,.9812224
91,"House",10550,.4589499,"ROBERTS, Herbert Ray","D","TX",4,.630944,16,4,11,1,.779921,.84375,0,,0,.630944,1,.4740643,.1806121,.9812224
91,"House",10739,-.0034077,"HOWARD, James John","D","NJ",3,.1772684,18,5,3,3,.6861218,.7241379,0,,0,.1772684,1,-.2765881,.1806121,.9812224
91,"House",10421,-1.01184,"YATES, Sidney Richard","D","IL",9,-.8122282,16,1,6,0,.9279158,.9565217,0,,0,-.8122282,1,-.52766,.1806121,.9812224
91,"House",3867,.1167914,"GUBSER, Charles Samuel","R","CA",10,.2952105,15,1,2,3,.747171,.8095238,0,,0,.2952105,1,.1537377,.1806121,.9812224
91,"House",10703,-.0113349,"ANNUNZIO, Frank","D","IL",7,.1694901,21,3,6,0,.7564456,.9,0,,0,.1694901,1,-.064213,.1806121,.9812224
91,"House",11005,.2504705,"BRINKLEY, Jack Thomas","D","GA",3,.4263794,19,1,8,4,.6564412,.84375,0,,0,.4263794,1,.2870048,.1806121,.9812224
91,"House",10599,.1005999,"LEGGETT, Robert Louis","D","CA",4,.279323,17,3,4,6,.6728371,.7,0,,0,.279323,1,-.0066716,.1806121,.9812224
91,"House",10778,.1046439,"VIGORITO, Joseph Phillip","D","PA",24,.283291,15,2,8,2,.7639647,.8518519,0,,0,.283291,1,.0756888,.1806121,.9812224
91,"House",12015,.1321512,"FREY, Louis, Jr.","R","FL",5,.3102818,17,3,6,5,.7099935,.7419355,0,,0,.3102818,1,.1879418,.1806121,.9812224
91,"House",2329,-.0175253,"DANIELS, Dominick Vincent","D","NJ",14,.1634159,22,3,5,2,.7295983,.84375,0,,0,.1634159,1,-.0585179,.1806121,.9812224
91,"House",11014,-.0500507,"EILBERG, Joshua","D","PA",4,.1315013,17,4,4,1,.7157446,.8076923,0,,0,.1315013,1,-.1738088,.1806121,.9812224
91,"House",11017,.1560235,"GALIFIANAKIS, Nick","D","NC",4,.3337059,11,1,10,0,.7502561,.9545454,0,,0,.3337059,1,.1620046,.1806121,.9812224
91,"House",10705,-.5480779,"BINGHAM, Jonathan Brewster","D","NY",23,-.3571742,23,0,7,1,.9007919,.9677419,0,,0,-.3571742,1,-.5581958,.1806121,.9812224
91,"House",10508,.0985419,"CAREY, Hugh Leo","D","NY",15,.2773037,11,5,8,1,.4848382,.76,0,,0,.2773037,1,-.1049445,.1806121,.9812224
91,"House",10614,.1693908,"PICKLE, James Jarrell (Jake)","D","TX",10,.3468221,15,2,9,2,.7805664,.8571429,0,,0,.3468221,1,.1646431,.1806121,.9812224
91,"House",5326,.0969661,"KLUCZYNSKI, John Carl","D","IL",5,.2757575,16,3,7,1,.7397169,.8518519,0,,0,.2757575,1,.0413101,.1806121,.9812224
91,"House",6483,.1573704,"MILLER, George Paul","D","CA",8,.3350275,13,1,8,1,.7708939,.9130435,0,,0,.3350275,1,.1633167,.1806121,.9812224
91,"House",948,-.2241743,"BRADEMAS, John","D","IN",3,-.0393527,19,0,5,3,.7871948,.8888889,0,,0,-.0393527,1,-.2649783,.1806121,.9812224
91,"House",13,.6961091,"ABERNETHY, Thomas Gerstle","D","MS",1,.8636499,8,2,6,2,.678115,.7777778,0,,0,.8636499,1,.6881565,.1806121,.9812224
91,"House",3078,-.1735106,"FASCELL, Dante Bruno","D","FL",12,.0103597,22,1,5,2,.8040738,.9,0,,0,.0103597,1,-.1953324,.1806121,.9812224
91,"House",10581,.2782759,"CLEVELAND, James Colgate","R","NH",2,.4536627,16,1,10,3,.7406576,.8666667,0,,0,.4536627,1,.331182,.1806121,.9812224
91,"House",1265,-.1188791,"BURKE, James Anthony","D","MA",11,.0639653,21,4,7,0,.7533222,.875,0,,0,.0639653,1,-.0785231,.1806121,.9812224
91,"House",6586,.1125221,"MONAGAN, John Stephen","D","CT",5,.2910213,15,3,7,2,.6908492,.8148148,0,,0,.2910213,1,.1196254,.1806121,.9812224
91,"House",5385,.3752149,"KYL, John Henry","R","IA",4,.5487814,15,1,11,1,.823397,.9285714,0,,0,.5487814,1,.3755411,.1806121,.9812224
91,"House",12047,-.1371681,"STEELE, Robert Hampton","R","CT",2,.0460197,19,1,5,1,.7622396,.9230769,0,,0,.0460197,1,-.1236231,.1806121,.9812224
91,"House",10605,.1495123,"MATSUNAGA, Spark Masayuki","D","HI",98,.3273169,17,1,8,3,.6798312,.862069,0,,0,.3273169,1,.0412495,.1806121,.9812224
91,"House",6661,-.1548084,"MOORHEAD, William Singer","D","PA",14,.0287107,19,3,6,0,.7537959,.8928571,0,,0,.0287107,1,-.1332514,.1806121,.9812224
91,"House",7500,.4545701,"POFF, Richard Harding","R","VA",6,.6266465,11,2,9,3,.7538998,.8,0,,0,.6266465,1,.452849,.1806121,.9812224
91,"House",6204,.3377544,"McCULLOCH, William Moore","R","OH",4,.5120243,14,0,7,0,.863593,1,0,,0,.5120243,1,.339047,.1806121,.9812224
91,"House",10446,.4150552,"YOUNG, John Andrew","D","TX",14,.5878736,17,2,12,0,.8328531,.9354839,0,,0,.5878736,1,.4229168,.1806121,.9812224
91,"House",6353,.6148136,"McMILLAN, John Lanneau","D","SC",6,.783881,11,1,12,0,.775493,.9583333,0,,0,.783881,1,.6089584,.1806121,.9812224
91,"House",3034,.5248998,"EVINS, Joseph Landon","D","TN",4,.6956556,9,0,10,1,.8403969,.95,0,,0,.6956556,1,.4624902,.1806121,.9812224
91,"House",12038,.3716721,"JONES, Ed","D","TN",8,.5453051,13,3,11,0,.8111486,.8888889,0,,0,.5453051,1,.2719515,.1806121,.9812224
91,"House",6860,.3222638,"NELSEN, Ancher","R","MN",2,.4968246,16,1,9,1,.8337722,.9259259,0,,0,.4968246,1,.2805556,.1806121,.9812224
91,"House",10717,.3885719,"DICKINSON, William Louis","R","AL",2,.5618876,12,0,10,0,.8795584,1,0,,0,.5618876,1,.5378209,.1806121,.9812224
91,"House",10794,.0788246,"VANDER JAGT, Guy Adrian","R","MI",9,.2579566,13,3,3,5,.5461587,.6666667,0,,0,.2579566,1,.3684349,.1806121,.9812224
91,"House",11025,.5680069,"KUYKENDALL, Dan Heflin","R","TN",9,.7379532,8,1,4,3,.6730096,.75,0,,0,.7379532,1,.5699309,.1806121,.9812224
91,"House",9623,-1.173566,"VANIK, Charles Albert","D","OH",22,-.9709166,21,0,8,0,.9593248,1,0,,0,-.9709166,1,-.7427143,.1806121,.9812224
91,"House",2854,.3690762,"EDMONDSON, Edmond Augustus","D","OK",2,.5427579,11,3,11,0,.8155432,.88,0,,0,.5427579,1,.3695607,.1806121,.9812224
91,"House",7824,-.3221888,"REUSS, Henry Schoellkopf","D","WI",5,-.1355267,22,1,6,1,.8601931,.9333333,0,,0,-.1355267,1,-.2703183,.1806121,.9812224
91,"House",2804,-.0057067,"DWYER, Florence Price","R","NJ",12,.1750126,12,0,3,1,.7737272,.9375,0,,0,.1750126,1,.0044468,.1806121,.9812224
91,"House",2525,.4186317,"DERWINSKI, Edward Joseph","R","IL",4,.5913829,16,0,7,2,.8036542,.92,0,,0,.5913829,1,.3801301,.1806121,.9812224
91,"House",10719,.4630166,"DUNCAN, John James","R","TN",2,.6349344,16,4,10,2,.7492902,.8125,0,,0,.6349344,1,.4210025,.1806121,.9812224
91,"House",10594,.0516292,"HANNA, Richard Thomas","D","CA",34,.2312719,13,3,4,2,.6171917,.7727273,0,,0,.2312719,1,.0603035,.1806121,.9812224
91,"House",8268,.4355831,"SCHNEEBELI, Herman Theodore","R","PA",17,.608016,16,1,10,2,.7611839,.8965517,0,,0,.608016,1,.4946306,.1806121,.9812224
91,"House",11027,-.019615,"KYROS, Peter Nicholas","D","ME",1,.1613654,20,4,5,2,.7336797,.8064516,0,,0,.1613654,1,.0152236,.1806121,.9812224
91,"House",10611,.1061624,"MURPHY, John Michael","D","NY",16,.2847811,17,2,8,2,.7325217,.862069,0,,0,.2847811,1,-.0257093,.1806121,.9812224
91,"House",10768,-.4450839,"SCHEUER, James Haas","D","NY",21,-.2561142,15,0,5,1,.8771928,.952381,0,,0,-.2561142,1,-.3305258,.1806121,.9812224
91,"House",10740,.2450085,"HUNGATE, William Leonard","D","MO",9,.4210199,14,2,8,3,.6347449,.8148148,0,,0,.4210199,1,.2088766,.1806121,.9812224
91,"House",10502,.8350685,"ASHBROOK, John Milan","R","OH",17,1,3,3,14,2,.6416332,.7727273,0,,0,1,1,1.016336,.1806121,.9812224
