congress,chamber,icpsr,adjust_d1,last_name,first_name,state,d1,district_code,party_code,bioguide_id,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
92,"House",5385,10.51479,"KYL","John","IA",23,4,200,"K000351",,0,23,1,10.51479,12.97744,.9531867
92,"House",10773,58.77396,"STANTON","John","OH",69,11,200,"S000804",,0,69,1,34.74594,12.97744,.9531867
92,"House",7228,-5.221896,"PASSMAN","Otto","LA",8,5,100,"P000098",,0,8,1,4.684024,12.97744,.9531867
92,"House",11022,10.51479,"HUNT","John","NJ",23,1,200,"H000972",,0,23,1,13.15938,12.97744,.9531867
92,"House",11056,10.51479,"WILLIAMS","Lawrence","PA",23,7,200,"W000525",,0,23,1,11.84826,12.97744,.9531867
92,"House",12012,34.64437,"DENNIS","David","IN",46,10,200,"D000241",,0,46,1,21.01165,12.97744,.9531867
92,"House",3433,10.51479,"GALLAGHER","Cornelius","NJ",23,13,100,"G000016",,0,23,1,10.51479,12.97744,.9531867
92,"House",11062,-5.221896,"PRICE","Robert","TX",8,18,200,"P000528",,0,8,1,-3.784534,12.97744,.9531867
92,"House",11055,10.51479,"WIGGINS","Charles","CA",23,25,200,"W000448",,0,23,1,10.37045,12.97744,.9531867
92,"House",10596,51.43018,"HORTON","Frank","NY",62,36,200,"H000797",,0,62,1,48.58165,12.97744,.9531867
92,"House",11061,75.55976,"TIERNAN","Robert","RI",85,2,100,"T000265",,0,85,1,70.9921,12.97744,.9531867
92,"House",11063,67.16686,"MCCLOSKEY","Paul","CA",77,11,200,"M000343",,0,77,1,56.91975,12.97744,.9531867
92,"House",11029,10.51479,"MCCLURE","James","ID",23,1,200,"M000346",,0,23,1,10.51479,12.97744,.9531867
92,"House",12009,43.03728,"CLAY","William","MO",54,1,100,"C000488",,0,54,1,77.24011,12.97744,.9531867
92,"House",13009,67.16686,"COTTER","William","CT",77,1,100,"C000799",,0,77,1,51.53128,12.97744,.9531867
92,"House",7333,67.16686,"PEPPER","Claude","FL",77,11,100,"P000218",,0,77,1,51.11857,12.97744,.9531867
92,"House",10581,26.25148,"CLEVELAND","James","NH",38,2,200,"C000512",,0,38,1,23.75132,12.97744,.9531867
92,"House",10512,10.51479,"DAVIS","John","GA",23,7,100,"D000122",,0,23,1,4.243772,12.97744,.9531867
92,"House",10601,58.77396,"LONG","Clarence","MD",69,2,100,"L000413",,0,69,1,69.63332,12.97744,.9531867
92,"House",5326,26.25148,"KLUCZYNSKI","John","IL",38,5,100,"K000273",,0,38,1,34.03666,12.97744,.9531867
92,"House",891,-5.221896,"BOW","Frank","OH",8,16,200,"B000676",,0,8,1,-5.221896,12.97744,.9531867
92,"House",12023,10.51479,"MANN","James","SC",23,4,100,"M000105",,0,23,1,21.51731,12.97744,.9531867
92,"House",9802,10.51479,"WAMPLER","William","VA",23,9,200,"W000121",,0,23,1,8.666016,12.97744,.9531867
92,"House",13016,75.55976,"GRASSO","Ella","CT",85,6,100,"G000387",,0,85,1,67.32096,12.97744,.9531867
92,"House",5606,2.121891,"LENNON","Alton","NC",15,7,100,"L000240",,0,15,1,2.121891,12.97744,.9531867
92,"House",9017,51.43018,"STRATTON","Samuel","NY",62,29,100,"S000997",,0,62,1,38.04288,12.97744,.9531867
92,"House",10749,10.51479,"MCEWEN","Robert","NY",23,31,200,"M000433",,0,23,1,5.555727,12.97744,.9531867
92,"House",12047,75.55976,"STEELE","Robert","CT",85,2,200,"S000836",,0,85,1,69.41875,12.97744,.9531867
92,"House",8564,2.121891,"SLACK","John","WV",15,3,100,"S000473",,0,15,1,22.31368,12.97744,.9531867
92,"House",10722,18.90769,"ERLENBORN","John","IL",31,14,200,"E000204",,0,31,1,15.78634,12.97744,.9531867
92,"House",11006,51.43018,"BROWN","Garry","MI",62,3,200,"B000917",,0,62,1,38.63531,12.97744,.9531867
92,"House",11004,75.55976,"BRASCO","Frank","NY",85,11,100,"B000771",,0,85,1,59.71647,12.97744,.9531867
92,"House",7046,26.25148,"O'KONSKI","Alvin","WI",38,10,200,"O000058",,0,38,1,26.25148,12.97744,.9531867
92,"House",5900,82.90355,"MADDEN","Ray","IN",92,1,100,"M000039",,0,92,1,68.06243,12.97744,.9531867
92,"House",10586,58.77396,"FULTON","Richard","TN",69,5,100,"F000424",,0,69,1,36.9775,12.97744,.9531867
92,"House",11001,91.29645,"BIESTER","Edward","PA",100,8,200,"B000451",,0,100,1,80.21721,12.97744,.9531867
92,"House",12008,10.51479,"CHISHOLM","Shirley","NY",23,12,100,"C000371",,0,23,1,57.35934,12.97744,.9531867
92,"House",11027,43.03728,"KYROS","Peter","ME",54,1,100,"K000356",,0,54,1,58.85807,12.97744,.9531867
92,"House",10616,-5.221896,"QUILLEN","James","TN",8,1,200,"Q000013",,0,8,1,2.010983,12.97744,.9531867
92,"House",10613,43.03728,"PATTEN","Edward","NJ",54,15,100,"P000106",,0,54,1,52.6315,12.97744,.9531867
92,"House",7498,10.51479,"POAGE","William","TX",23,11,100,"P000398",,0,23,1,4.902884,12.97744,.9531867
92,"House",11066,10.51479,"COLLINS","James","TX",23,3,200,"C000638",,0,23,1,10.83347,12.97744,.9531867
92,"House",10631,10.51479,"TALCOTT","Burt","CA",23,12,200,"T000022",,0,23,1,15.35514,12.97744,.9531867
92,"House",11058,43.03728,"WYLIE","Chalmers","OH",54,15,200,"W000781",,0,54,1,24.6107,12.97744,.9531867
92,"House",13014,82.90355,"DU PONT","Pierre","DE",92,1,200,"D000558",,0,92,1,68.40579,12.97744,.9531867
92,"House",13008,2.121891,"BYRON","Goodloe","MD",15,6,100,"B001221",,0,15,1,24.51464,12.97744,.9531867
92,"House",8866,26.25148,"STEED","Thomas","OK",38,4,100,"S000829",,0,38,1,13.22036,12.97744,.9531867
92,"House",11041,43.03728,"RAILSBACK","Thomas","IL",54,19,200,"R000012",,0,54,1,31.23906,12.97744,.9531867
92,"House",13057,60.87219,"CONOVER","William","PA",71,27,200,"C000702",,0,71,1,60.87219,12.97744,.9531867
92,"House",12013,75.55976,"FISH","Hamilton","NY",85,28,200,"F000141",,0,85,1,76.09753,12.97744,.9531867
92,"House",12033,18.90769,"WHITEHURST","George","VA",31,2,200,"W000406",,0,31,1,11.51528,12.97744,.9531867
92,"House",13013,82.90355,"DRINAN","Robert","MA",92,3,100,"D000499",,0,92,1,93.76664,12.97744,.9531867
92,"House",11002,-5.221896,"BLACKBURN","Benjamin","GA",8,4,200,"B000506",,0,8,1,-2.211191,12.97744,.9531867
92,"House",10742,58.77396,"JACOBS","Andrew","IN",69,11,100,"J000033",,0,69,1,77.51726,12.97744,.9531867
92,"House",10599,58.77396,"LEGGETT","Robert","CA",69,4,100,"L000221",,0,69,1,56.40249,12.97744,.9531867
92,"House",433,-5.221896,"BARING","Walter","NV",8,1,100,"B000141",,0,8,1,-5.221896,12.97744,.9531867
92,"House",1577,2.121891,"CASEY","Robert","TX",15,22,100,"C000228",,0,15,1,7.053669,12.97744,.9531867
92,"House",13026,18.90769,"MCCORMACK","Mike","WA",31,4,100,"M000365",,0,31,1,28.88792,12.97744,.9531867
92,"House",10607,51.43018,"MCDADE","Joseph","PA",62,10,200,"M000399",,0,62,1,35.68771,12.97744,.9531867
92,"House",3853,2.121891,"GROSS","Harold","IA",15,3,200,"G000495",,0,15,1,3.108695,12.97744,.9531867
92,"House",13023,10.51479,"MATHIS","Marvin","GA",23,2,100,"M000244",,0,23,1,7.456401,12.97744,.9531867
92,"House",11057,18.90769,"WINN","Edward","KS",31,3,200,"W000636",,0,31,1,8.365458,12.97744,.9531867
92,"House",3929,-5.221896,"HALEY","James","FL",8,7,100,"H000041",,0,8,1,12.04728,12.97744,.9531867
92,"House",91043,67.16686,"RIEGLE","Donald","MI",77,7,200,"R000249",,0,77,1,72.21703,12.97744,.9531867
92,"House",10633,26.25148,"VAN DEERLIN","Lionel","CA",38,37,100,"V000024",,0,38,1,57.69157,12.97744,.9531867
92,"House",1087,26.25148,"BROOMFIELD","William","MI",38,18,200,"B000890",,0,38,1,24.95348,12.97744,.9531867
92,"House",4957,18.90769,"JOHNSON","Harold","CA",31,2,100,"J000135",,0,31,1,28.20623,12.97744,.9531867
92,"House",7467,2.121891,"PIRNIE","Alexander","NY",15,32,200,"P000366",,0,15,1,2.121891,12.97744,.9531867
92,"House",1952,-13.6148,"COLMER","William","MS",0,5,100,"C000645",,0,0,1,-13.6148,12.97744,.9531867
92,"House",10585,82.90355,"FRASER","Donald","MN",92,5,100,"F000350",,0,92,1,77.98909,12.97744,.9531867
92,"House",5131,2.121891,"KEITH","Hastings","MA",15,12,200,"K000053",,0,15,1,2.121891,12.97744,.9531867
92,"House",11064,82.90355,"PODELL","Bertram","NY",92,13,100,"P000399",,0,92,1,74.2142,12.97744,.9531867
92,"House",10794,51.43018,"VANDER JAGT","Guy","MI",62,9,200,"V000027",,0,62,1,19.50426,12.97744,.9531867
92,"House",10546,-5.221896,"PURCELL","Graham","TX",8,13,100,"P000569",,0,8,1,-5.221896,12.97744,.9531867
92,"House",5873,75.55976,"MACDONALD","Torbert","MA",85,7,100,"M000005",,0,85,1,53.76854,12.97744,.9531867
92,"House",10640,67.16686,"WILSON","Charles","CA",77,31,100,"W000571",,0,77,1,42.39325,12.97744,.9531867
92,"House",12030,67.16686,"STOKES","Louis","OH",77,21,100,"S000948",,0,77,1,78.46677,12.97744,.9531867
92,"House",6455,26.25148,"MICHEL","Robert","IL",38,18,200,"M000692",,0,38,1,5.512291,12.97744,.9531867
92,"House",10574,26.25148,"BROYHILL","James","NC",38,10,200,"B000966",,0,38,1,18.9322,12.97744,.9531867
92,"House",10625,26.25148,"SKUBITZ","Joe","KS",38,5,200,"S000472",,0,38,1,23.10583,12.97744,.9531867
92,"House",10530,18.90769,"KING","Carleton","NY",31,30,200,"K000195",,0,31,1,8.525535,12.97744,.9531867
92,"House",6860,26.25148,"NELSEN","Ancher","MN",38,2,200,"N000028",,0,38,1,19.35212,12.97744,.9531867
92,"House",2513,51.43018,"DENT","John","PA",62,21,100,"D000255",,0,62,1,33.52052,12.97744,.9531867
92,"House",2383,-5.221896,"DAVIS","Glenn","WI",8,9,200,"D000102",,0,8,1,-2.211191,12.97744,.9531867
92,"House",12027,58.77396,"PREYER","Lunsford","NC",69,6,100,"P000520",,0,69,1,51.74545,12.97744,.9531867
92,"House",11020,10.51479,"HAMMERSCHMIDT","John","AR",23,3,200,"H000124",,0,23,1,2.984908,12.97744,.9531867
92,"House",11034,18.90769,"MILLER","Clarence","OH",31,10,200,"M000718",,0,31,1,15.16506,12.97744,.9531867
92,"House",8247,43.03728,"SAYLOR","John","PA",54,22,200,"S000102",,0,54,1,49.94246,12.97744,.9531867
92,"House",2525,10.51479,"DERWINSKI","Edward","IL",23,4,200,"D000269",,0,23,1,22.94635,12.97744,.9531867
92,"House",2672,2.121891,"DORN","William","SC",15,3,100,"D000434",,0,15,1,1.535352,12.97744,.9531867
92,"House",789,26.25148,"BLATNIK","John","MN",38,8,100,"B000550",,0,38,1,36.6589,12.97744,.9531867
92,"House",12035,58.77396,"YATRON","Gus","PA",69,6,100,"Y000014",,0,69,1,53.05682,12.97744,.9531867
92,"House",10716,34.64437,"DE LA GARZA","Eligio","TX",46,15,100,"D000203",,0,46,1,26.51401,12.97744,.9531867
92,"House",11031,18.90769,"MATHIAS","Robert","CA",31,18,200,"M000242",,0,31,1,19.01449,12.97744,.9531867
92,"House",8084,58.77396,"ROUSH","John","IN",69,4,100,"R000467",,0,69,1,64.19572,12.97744,.9531867
92,"House",13030,43.03728,"METCALFE","Ralph","IL",54,1,100,"M000675",,0,54,1,61.29699,12.97744,.9531867
92,"House",10517,18.90769,"FINDLEY","Paul","IL",31,20,200,"F000123",,0,31,1,32.77002,12.97744,.9531867
92,"House",12014,10.51479,"FLOWERS","Walter","AL",23,5,100,"F000218",,0,23,1,16.96363,12.97744,.9531867
92,"House",10738,67.16686,"HICKS","Floyd","WA",77,6,100,"H000563",,0,77,1,56.93153,12.97744,.9531867
92,"House",3364,58.77396,"FRELINGHUYSEN","Peter","NJ",69,5,200,"F000371",,0,69,1,38.82842,12.97744,.9531867
92,"House",8628,-13.6148,"SMITH","H.","CA",0,20,200,"S000545",,0,0,1,-13.6148,12.97744,.9531867
92,"House",10703,51.43018,"ANNUNZIO","Frank","IL",62,7,100,"A000212",,0,62,1,53.19907,12.97744,.9531867
92,"House",12000,10.51479,"ALEXANDER","William","AR",23,1,100,"A000103",,0,23,1,26.99298,12.97744,.9531867
92,"House",226,2.121891,"ARENDS","Leslie","IL",15,17,200,"A000216",,0,15,1,.2242324,12.97744,.9531867
92,"House",12042,67.16686,"ROE","Robert","NJ",77,8,100,"R000383",,0,77,1,60.4161,12.97744,.9531867
92,"House",10736,34.64437,"HATHAWAY","William","ME",46,2,100,"H000346",,0,46,1,34.64438,12.97744,.9531867
92,"House",10526,26.25148,"HARVEY","James","MI",38,8,200,"H000306",,0,38,1,18.82767,12.97744,.9531867
92,"House",12017,10.51479,"HASTINGS","James","NY",23,38,200,"H000327",,0,23,1,19.92802,12.97744,.9531867
92,"House",10701,43.03728,"ANDERSON","William","TN",54,6,100,"A000203",,0,54,1,43.03728,12.97744,.9531867
92,"House",10739,43.03728,"HOWARD","James","NJ",54,3,100,"H000840",,0,54,1,64.13915,12.97744,.9531867
92,"House",12016,34.64437,"HANSEN","Orval","ID",46,2,200,"H000175",,0,46,1,30.71393,12.97744,.9531867
92,"House",4276,91.29645,"HECHLER","Kenneth","WV",100,4,100,"H000438",,0,100,1,89.0794,12.97744,.9531867
92,"House",7313,43.03728,"PELLY","Thomas","WA",54,1,200,"P000196",,0,54,1,43.03728,12.97744,.9531867
92,"House",10553,10.51479,"ROUSSELOT","John","CA",23,24,200,"R000469",,0,23,1,6.133826,12.97744,.9531867
92,"House",11065,2.121891,"GRIFFIN","Charles","MS",15,3,100,"G000458",,0,15,1,2.121891,12.97744,.9531867
92,"House",13031,82.90355,"MITCHELL","Parren","MD",92,7,100,"M000826",,0,92,1,75.91363,12.97744,.9531867
92,"House",11032,10.51479,"MAYNE","Wiley","IA",23,6,200,"M000286",,0,23,1,20.23943,12.97744,.9531867
92,"House",10528,18.90769,"ICHORD","Richard","MO",31,8,100,"I000001",,0,31,1,5.969113,12.97744,.9531867
92,"House",10700,91.29645,"ADAMS","Brockman","WA",100,7,100,"A000031",,0,100,1,73.03455,12.97744,.9531867
92,"House",4592,18.90769,"HOSMER","Craig","CA",31,32,200,"H000802",,0,31,1,17.17892,12.97744,.9531867
92,"House",6353,-13.6148,"MCMILLAN","John","SC",0,6,100,"M000568",,0,0,1,-13.6148,12.97744,.9531867
92,"House",10621,75.55976,"ROYBAL","Edward","CA",85,30,100,"R000485",,0,85,1,79.0854,12.97744,.9531867
92,"House",11011,58.77396,"DELLENBACK","John","OR",69,4,200,"D000220",,0,69,1,53.25074,12.97744,.9531867
92,"House",10771,51.43018,"SMITH","Henry","NY",62,40,200,"S000548",,0,62,1,48.71752,12.97744,.9531867
92,"House",10540,82.90355,"NEDZI","Lucien","MI",92,14,100,"N000019",,0,92,1,72.90022,12.97744,.9531867
92,"House",13007,67.16686,"BERGLAND","Robert","MN",77,7,100,"B000408",,0,77,1,66.08481,12.97744,.9531867
92,"House",3034,18.90769,"EVINS","Joseph","TN",31,4,100,"E000273",,0,31,1,13.12519,12.97744,.9531867
92,"House",10598,10.51479,"JOHNSON","Albert","PA",23,23,200,"J000115",,0,23,1,9.956565,12.97744,.9531867
92,"House",824,18.90769,"BOGGS","Thomas","LA",31,2,100,"B000594",,0,31,1,18.90769,12.97744,.9531867
92,"House",12041,-5.221896,"CRANE","Philip","IL",8,13,200,"C000873",,0,8,1,6.656117,12.97744,.9531867
92,"House",12006,2.121891,"CAMP","John","OK",15,6,200,"C000073",,0,15,1,4.419815,12.97744,.9531867
92,"House",11038,43.03728,"PETTIS","Jerry","CA",54,33,200,"P000272",,0,54,1,35.52015,12.97744,.9531867
92,"House",10721,2.121891,"EDWARDS","William","AL",15,1,200,"E000084",,0,15,1,8.838328,12.97744,.9531867
92,"House",10717,-5.221896,"DICKINSON","William","AL",8,2,200,"D000326",,0,8,1,-2.204857,12.97744,.9531867
92,"House",2533,10.51479,"DEVINE","Samuel","OH",23,12,200,"D000279",,0,23,1,5.750655,12.97744,.9531867
92,"House",10718,51.43018,"DOW","John","NY",62,27,100,"D000462",,0,62,1,51.43018,12.97744,.9531867
92,"House",11060,75.55976,"ZWACH","John","MN",85,6,200,"Z000016",,0,85,1,46.08083,12.97744,.9531867
92,"House",13036,2.121891,"ROBINSON","James","VA",15,7,200,"R000337",,0,15,1,-1.265951,12.97744,.9531867
92,"House",11035,2.121891,"MONTGOMERY","Gillespie","MS",15,4,100,"M000865",,0,15,1,8.25445,12.97744,.9531867
92,"House",13001,91.29645,"ABZUG","Bella","NY",100,19,100,"A000018",,0,100,1,85.91875,12.97744,.9531867
92,"House",11015,82.90355,"ESCH","Marvin","MI",92,2,200,"E000213",,0,92,1,48.57932,12.97744,.9531867
92,"House",11003,-13.6148,"BLANTON","Leonard","TN",0,7,100,"B000548",,0,0,1,-13.6148,12.97744,.9531867
92,"House",10705,75.55976,"BINGHAM","Jonathan","NY",85,23,100,"B000472",,0,85,1,85.90145,12.97744,.9531867
92,"House",10249,10.51479,"WILSON","Robert","CA",23,36,200,"W000610",,0,23,1,8.906233,12.97744,.9531867
92,"House",11036,10.51479,"MYERS","John","IN",23,7,200,"M001130",,0,23,1,1.653826,12.97744,.9531867
92,"House",12039,51.43018,"MELCHER","John","MT",62,2,100,"M000635",,0,62,1,53.988,12.97744,.9531867
92,"House",10728,-5.221896,"GETTYS","Thomas","SC",8,5,100,"G000144",,0,8,1,6.704422,12.97744,.9531867
92,"House",10767,10.51479,"SATTERFIELD","David","VA",23,3,100,"S000070",,0,23,1,5.376849,12.97744,.9531867
92,"House",13000,43.03728,"ABOUREZK","James","SD",54,2,100,"A000017",,0,54,1,43.03728,12.97744,.9531867
92,"House",12048,10.51479,"WARE","John","PA",23,9,200,"W000147",,0,23,1,8.701578,12.97744,.9531867
92,"House",10591,82.90355,"GREEN","William","PA",92,5,100,"G000420",,0,92,1,75.45103,12.97744,.9531867
92,"House",2329,43.03728,"DANIELS","Dominick","NJ",54,14,100,"D000041",,0,54,1,48.10068,12.97744,.9531867
92,"House",10710,18.90769,"CARTER","Tim","KY",31,5,200,"C000201",,0,31,1,20.96092,12.97744,.9531867
92,"House",13048,-5.221896,"DAVIS","Mendel","SC",8,1,100,"D000125",,0,8,1,18.00283,12.97744,.9531867
92,"House",9240,34.64437,"TEAGUE","Charles","CA",46,13,200,"T000109",,0,46,1,23.10944,12.97744,.9531867
92,"House",3224,43.03728,"FLOOD","Daniel","PA",54,11,100,"F000209",,0,54,1,42.10532,12.97744,.9531867
92,"House",9230,34.64437,"TAYLOR","Roy","NC",46,11,100,"T000099",,0,46,1,32.10012,12.97744,.9531867
92,"House",13015,75.55976,"FRENZEL","William","MN",85,3,200,"F000380",,0,85,1,46.64628,12.97744,.9531867
92,"House",10594,51.43018,"HANNA","Richard","CA",62,34,100,"H000164",,0,62,1,38.22857,12.97744,.9531867
92,"House",10733,75.55976,"HANLEY","James","NY",85,35,100,"H000158",,0,85,1,55.98042,12.97744,.9531867
92,"House",13011,91.29645,"DELLUMS","Ronald","CA",100,7,100,"D000222",,0,100,1,95.97414,12.97744,.9531867
92,"House",3775,10.51479,"GREEN","Edith","OR",23,3,100,"G000407",,0,23,1,14.4705,12.97744,.9531867
92,"House",10075,2.121891,"WHITTEN","Jamie","MS",15,2,100,"W000428",,0,15,1,20.36815,12.97744,.9531867
92,"House",2700,-5.221896,"DOWDY","John","TX",8,2,100,"D000467",,0,8,1,-5.221896,12.97744,.9531867
92,"House",10783,18.90769,"WHITE","Richard","TX",31,16,100,"W000390",,0,31,1,16.62053,12.97744,.9531867
92,"House",2804,-5.221896,"DWYER","Florence","NJ",8,12,200,"D000587",,0,8,1,-5.221896,12.97744,.9531867
92,"House",830,58.77396,"BOLAND","Edward","MA",69,2,100,"B000600",,0,69,1,64.66457,12.97744,.9531867
92,"House",12011,2.121891,"DANIEL","Wilbur","VA",15,5,100,"D000038",,0,15,1,7.038548,12.97744,.9531867
92,"House",12025,75.55976,"MIKVA","Abner","IL",85,2,100,"M000703",,0,85,1,71.56435,12.97744,.9531867
92,"House",10790,51.43018,"REES","Thomas","CA",62,26,100,"R000134",,0,62,1,66.05402,12.97744,.9531867
92,"House",8474,2.121891,"SHIPLEY","George","IL",15,23,100,"S000367",,0,15,1,12.07632,12.97744,.9531867
92,"House",10606,18.90769,"MCCLORY","Robert","IL",31,12,200,"M000340",,0,31,1,23.97458,12.97744,.9531867
92,"House",10757,82.90355,"MINK","Patsy","HI",92,2,100,"M000797",,0,92,1,86.23514,12.97744,.9531867
92,"House",267,67.16686,"ASHLEY","Thomas","OH",77,9,100,"A000222",,0,77,1,61.12724,12.97744,.9531867
92,"House",2605,75.55976,"DINGELL","John","MI",85,16,100,"D000355",,0,85,1,71.67376,12.97744,.9531867
92,"House",10787,-13.6148,"EDWARDS","Edwin","LA",0,7,100,"E000067",,0,0,1,-13.6148,12.97744,.9531867
92,"House",12001,82.90355,"ANDERSON","Glenn","CA",92,17,100,"A000189",,0,92,1,57.60368,12.97744,.9531867
92,"House",13032,43.03728,"MURPHY","Morgan","IL",54,3,100,"M001101",,0,54,1,44.67212,12.97744,.9531867
92,"House",2752,58.77396,"DULSKI","Thaddeus","NY",69,41,100,"D000523",,0,69,1,46.43291,12.97744,.9531867
92,"House",13010,43.03728,"DANIELSON","George","CA",54,29,100,"D000043",,0,54,1,56.52667,12.97744,.9531867
92,"House",13037,58.77396,"ROY","William","KS",69,2,100,"R000484",,0,69,1,56.1352,12.97744,.9531867
92,"House",10521,10.51479,"GOODLING","George","PA",23,19,200,"G000290",,0,23,1,8.701578,12.97744,.9531867
92,"House",13002,18.90769,"ARCHER","William","TX",31,7,200,"A000215",,0,31,1,13.40942,12.97744,.9531867
92,"House",5101,82.90355,"KASTENMEIER","Robert","WI",92,2,100,"K000020",,0,92,1,96.97397,12.97744,.9531867
92,"House",10527,10.51479,"HENDERSON","David","NC",23,3,100,"H000479",,0,23,1,13.99798,12.97744,.9531867
92,"House",13017,75.55976,"HICKS","Louise","MA",85,9,100,"H000566",,0,85,1,75.55976,12.97744,.9531867
92,"House",11016,18.90769,"ESHLEMAN","Edwin","PA",31,16,200,"E000214",,0,31,1,8.428363,12.97744,.9531867
92,"House",13054,1.072779,"CARLSON","Cliffard","IL",14,15,200,"C000153",,0,14,1,1.072779,12.97744,.9531867
92,"House",7995,43.03728,"ROBISON","Howard","NY",54,33,200,"R000357",,0,54,1,42.60019,12.97744,.9531867
92,"House",11053,10.51479,"THOMPSON","Standish","GA",23,5,200,"T000217",,0,23,1,10.51479,12.97744,.9531867
92,"House",10567,-13.6148,"WAGGONNER","Joseph","LA",0,4,100,"W000018",,0,0,1,-8.267013,12.97744,.9531867
92,"House",10550,10.51479,"ROBERTS","Herbert","TX",23,4,100,"R000312",,0,23,1,5.065384,12.97744,.9531867
92,"House",3321,26.25148,"FOUNTAIN","Lawrence","NC",38,2,100,"F000319",,0,38,1,21.98756,12.97744,.9531867
92,"House",13020,75.55976,"KEMP","Jack","NY",85,39,200,"K000086",,0,85,1,22.18751,12.97744,.9531867
92,"House",1265,82.90355,"BURKE","James","MA",92,11,100,"B001092",,0,92,1,59.64628,12.97744,.9531867
92,"House",10723,18.90769,"EVANS","Frank","CO",31,3,100,"E000240",,0,31,1,41.05839,12.97744,.9531867
92,"House",10744,2.121891,"KEE","James","WV",15,5,100,"K000038",,0,15,1,2.121891,12.97744,.9531867
92,"House",10508,26.25148,"CAREY","Hugh","NY",38,15,100,"C000143",,0,38,1,34.29889,12.97744,.9531867
92,"House",13029,67.16686,"MCKINNEY","Stewart","CT",77,4,200,"M000527",,0,77,1,54.89885,12.97744,.9531867
92,"House",9551,18.90769,"ULLMAN","Albert","OR",31,2,100,"U000004",,0,31,1,28.30527,12.97744,.9531867
92,"House",3171,2.121891,"FISHER","Ovie","TX",15,21,100,"F000152",,0,15,1,.2242324,12.97744,.9531867
92,"House",12037,-13.6148,"GOLDWATER","Barry","CA",0,27,200,"G000268",,0,0,1,6.9696,12.97744,.9531867
92,"House",12019,91.29645,"KOCH","Edward","NY",100,17,100,"K000302",,0,100,1,92.7834,12.97744,.9531867
92,"House",10592,26.25148,"GROVER","James","NY",38,2,200,"G000504",,0,38,1,34.29889,12.97744,.9531867
92,"House",8507,-5.221896,"SIKES","Robert","FL",8,1,100,"S000406",,0,8,1,8.048597,12.97744,.9531867
92,"House",11030,10.51479,"MCDONALD","Jack","MI",23,19,200,"M000410",,0,23,1,10.51479,12.97744,.9531867
93,"House",10520,34.11499,"GONZALEZ","Henry","TX",42.5,20,100,"G000272",46,23,42.5,2,50.20445,10.63654,.9340015
