congress,chamber,icpsr,adjust_d1,district_code,state_abbrev,party_code,bioname,d1,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
91,"House",7824,-.3766492,5,"WI","D","REUSS, Henry Schoellkopf",-.432,,0,-.432,1,-.959142,-.0887191,.9114075
91,"House",10622,.1083151,13,"IL","R","RUMSFELD, Donald Henry",.01,,0,.01,1,.108315,-.0887191,.9114075
91,"House",2143,.2070634,8,"FL","R","CRAMER, William Cato",.1,,0,.1,1,.2070634,-.0887191,.9114075
91,"House",5436,.2333963,9,"GA","D","LANDRUM, Phillip Mitchell",.124,,0,.124,1,.7633206,-.0887191,.9114075
91,"House",11032,-.3985932,6,"IA","R","MAYNE, Wiley",-.452,,0,-.452,1,.1999212,-.0887191,.9114075
91,"House",10618,-2.038913,26,"NY","R","REID, Ogden Rogers",-1.947,,0,-1.947,1,-1.681708,-.0887191,.9114075
91,"House",12037,-.0409047,27,"CA","R","GOLDWATER, Barry Morris, Jr.",-.126,,0,-.126,1,.5546197,-.0887191,.9114075
91,"House",5326,-.1100286,5,"IL","D","KLUCZYNSKI, John Carl",-.189,,0,-.189,1,-.3539538,-.0887191,.9114075
91,"House",11038,.1500088,33,"CA","R","PETTIS, Jerry Lyle",.048,,0,.048,1,.0601061,-.0887191,.9114075
91,"House",3321,1.668539,2,"NC","D","FOUNTAIN, Lawrence H.",1.432,,0,1.432,1,.7661455,-.0887191,.9114075
91,"House",1610,-.1517223,10,"MI","R","CEDERBERG, Elford Albin",-.227,,0,-.227,1,.4935257,-.0887191,.9114075
91,"House",8866,-.1166118,4,"OK","D","STEED, Thomas Jefferson",-.195,,0,-.195,1,.4630227,-.0887191,.9114075
91,"House",830,-.106737,2,"MA","D","BOLAND, Edward Patrick",-.186,,0,-.186,1,-.6606141,-.0887191,.9114075
91,"House",12042,.0084695,8,"NJ","D","ROE, Robert A.",-.081,,0,-.081,1,-.6248114,-.0887191,.9114075
91,"House",9240,.1686613,13,"CA","R","TEAGUE, Charles McKevett",.065,,0,.065,1,.301897,-.0887191,.9114075
91,"House",10573,-.0990565,29,"CA","D","BROWN, George Edward, Jr.",-.179,,0,-.179,1,-.8725013,-.0887191,.9114075
91,"House",5101,-.1517223,2,"WI","D","KASTENMEIER, Robert William",-.227,,0,-.227,1,-1.113074,-.0887191,.9114075
91,"House",11033,-.2636371,6,"CT","R","MESKILL, Thomas Joseph",-.329,,0,-.329,1,-.2636371,-.0887191,.9114075
91,"House",12012,-.1670832,10,"IN","R","DENNIS, David Worth",-.241,,0,-.241,1,.4597616,-.0887191,.9114075
91,"House",10075,3.274846,2,"MS","D","WHITTEN, Jamie Lloyd",2.896,,0,2.896,1,.5141559,-.0887191,.9114075
91,"House",10543,-.1594027,1,"MT","D","OLSEN, Arnold",-.234,,0,-.234,1,-.1594027,-.0887191,.9114075
91,"House",10707,-.0606544,5,"TX","D","CABELL, Earle",-.144,,0,-.144,1,.6615587,-.0887191,.9114075
91,"House",11066,1.668539,3,"TX","R","COLLINS, James Mitchell",1.432,,0,1.432,1,1.819333,-.0887191,.9114075
91,"House",12011,-.0815013,5,"VA","D","DANIEL, Wilbur Clarence (Dan)",-.163,,0,-.163,1,1.081087,-.0887191,.9114075
91,"House",10599,-.3996904,4,"CA","D","LEGGETT, Robert Louis",-.453,,0,-.453,1,-.4331802,-.0887191,.9114075
91,"House",891,-.1220978,16,"OH","R","BOW, Frank Townsend",-.2,,0,-.2,1,.6742462,-.0887191,.9114075
91,"House",11063,.3475055,11,"CA","R","McCLOSKEY, Paul Norton , Jr. (Pete)",.228,,0,.228,1,-.4523557,-.0887191,.9114075
91,"House",1087,1.782648,18,"MI","R","BROOMFIELD, William S.",1.536,,0,1.536,1,.5878503,-.0887191,.9114075
91,"House",1620,-.1242922,6,"MI","R","CHAMBERLAIN, Charles Ernest",-.202,,0,-.202,1,.3652703,-.0887191,.9114075
91,"House",11052,2.57483,8,"GA","D","STUCKEY, Williamson Sylvester, Jr.",2.258,,0,2.258,1,1.051165,-.0887191,.9114075
91,"House",10719,1.576374,2,"TN","R","DUNCAN, John James",1.348,,0,1.348,1,.6971648,-.0887191,.9114075
91,"House",11011,-.0025026,4,"OR","R","DELLENBACK, John Richard",-.091,,0,-.091,1,-.1171585,-.0887191,.9114075
91,"House",10630,-.1604999,1,"OH","R","TAFT, Robert, Jr.",-.235,,0,-.235,1,-.1604999,-.0887191,.9114075
91,"House",10787,-.0858901,7,"LA","D","EDWARDS, Edwin Washington",-.167,,0,-.167,1,-.0241058,-.0887191,.9114075
91,"House",12032,-.1758608,4,"CT","R","WEICKER, Lowell Palmer, Jr.",-.249,,0,-.249,1,-.1758608,-.0887191,.9114075
91,"House",4514,-.0935705,19,"CA","D","HOLIFIELD, Chester Earl",-.174,,0,-.174,1,.0026419,-.0887191,.9114075
91,"House",2660,-.0452935,4,"MA","D","DONOHUE, Harold Daniel",-.13,,0,-.13,1,-.1383911,-.0887191,.9114075
91,"House",1265,-.1473335,11,"MA","D","BURKE, James Anthony",-.223,,0,-.223,1,-.3571108,-.0887191,.9114075
91,"House",275,.0951486,4,"CO","D","ASPINALL, Wayne Norviel",-.002,,0,-.002,1,.7999381,-.0887191,.9114075
91,"House",8032,-.1363615,9,"FL","D","ROGERS, Paul Grant",-.213,,0,-.213,1,-.33362,-.0887191,.9114075
91,"House",10726,-.0968621,5,"WA","D","FOLEY, Thomas Stephen",-.177,,0,-.177,1,-.3844709,-.0887191,.9114075
91,"House",62,-.1210006,3,"OK","D","ALBERT, Carl Bert",-.199,,0,-.199,1,.1414562,-.0887191,.9114075
91,"House",12036,-1.967595,7,"WI","D","OBEY, David Ross",-1.882,,0,-1.882,1,-1.096596,-.0887191,.9114075
91,"House",11056,.0150527,7,"PA","R","WILLIAMS, Lawrence Gordon",-.075,,0,-.075,1,.5227334,-.0887191,.9114075
91,"House",11035,2.88863,4,"MS","D","MONTGOMERY, Gillespie V. (Sonny)",2.544,,0,2.544,1,.8943437,-.0887191,.9114075
91,"House",6483,-.0529739,8,"CA","D","MILLER, George Paul",-.137,,0,-.137,1,-.0752757,-.0887191,.9114075
91,"House",10784,-.0804041,3,"NY","D","WOLFF, Lester Lionel",-.162,,0,-.162,1,-1.015723,-.0887191,.9114075
91,"House",10700,-.1385559,7,"WA","D","ADAMS, Brockman (Brock)",-.215,,0,-.215,1,-.8076997,-.0887191,.9114075
91,"House",2,-.0957649,4,"VA","D","ABBITT, Watkins Moorman",-.176,,0,-.176,1,.7756907,-.0887191,.9114075
91,"House",10540,-2.000511,14,"MI","D","NEDZI, Lucien Norbert",-1.912,,0,-1.912,1,-.9191076,-.0887191,.9114075
91,"House",11022,1.592832,1,"NJ","R","HUNT, John Edmund",1.363,,0,1.363,1,1.01879,-.0887191,.9114075
91,"House",9322,.000789,4,"NJ","D","THOMPSON, Frank, Jr.",-.088,,0,-.088,1,-.8103437,-.0887191,.9114075
91,"House",12006,3.179389,6,"OK","R","CAMP, John Newbold Happy",2.809,,0,2.809,1,2.201387,-.0887191,.9114075
91,"House",10777,-1.856777,38,"CA","D","TUNNEY, John Varick",-1.781,,0,-1.781,1,-1.856778,-.0887191,.9114075
91,"House",12033,-.332761,2,"VA","R","WHITEHURST, George William",-.392,,0,-.392,1,.5671585,-.0887191,.9114075
91,"House",5606,1.678414,7,"NC","D","LENNON, Alton Asa",1.441,,0,1.441,1,1.234457,-.0887191,.9114075
91,"House",9017,-.5236745,35,"NY","D","STRATTON, Samuel Studdiford",-.566,,0,-.566,1,.1087066,-.0887191,.9114075
91,"House",11021,-.1725692,10,"MA","R","HECKLER, Margaret M.",-.246,,0,-.246,1,-.6487,-.0887191,.9114075
91,"House",7671,-.2603455,1,"MN","R","QUIE, Albert Harold",-.326,,0,-.326,1,-.0696199,-.0887191,.9114075
91,"House",10634,.2158411,2,"SC","R","WATSON, Albert William",.108,,0,.108,1,.215841,-.0887191,.9114075
91,"House",226,-.0540712,17,"IL","R","ARENDS, Leslie Cornelius",-.138,,0,-.138,1,.4039684,-.0887191,.9114075
91,"House",9241,-.1802496,6,"TX","D","TEAGUE, Olin Earl",-.253,,0,-.253,1,.6930277,-.0887191,.9114075
91,"House",9551,-.1089314,2,"OR","D","ULLMAN, Albert Conrad",-.188,,0,-.188,1,.3137309,-.0887191,.9114075
91,"House",6455,-.010183,18,"IL","R","MICHEL, Robert Henry",-.098,,0,-.098,1,1.00235,-.0887191,.9114075
91,"House",10595,-2.026844,21,"CA","D","HAWKINS, Augustus Freeman (Gus)",-1.936,,0,-1.936,1,-1.279191,-.0887191,.9114075
91,"House",7500,1.525903,6,"VA","R","POFF, Richard Harding",1.302,,0,1.302,1,1.062268,-.0887191,.9114075
91,"House",10765,.1138011,6,"IL","D","RONAN, Daniel John",.015,,0,.015,1,.1138011,-.0887191,.9114075
91,"House",12003,-.2603455,24,"NY","D","BIAGGI, Mario",-.326,,0,-.326,1,-.5805678,-.0887191,.9114075
91,"House",18,.0161499,4,"IN","R","ADAIR, Edwin Ross",-.074,,0,-.074,1,.0161499,-.0887191,.9114075
91,"House",10545,-.0760152,1,"NY","D","PIKE, Otis Grey",-.158,,0,-.158,1,-.7608169,-.0887191,.9114075
91,"House",518,.1181899,6,"MA","R","BATES, William Henry",.019,,0,.019,1,.1181899,-.0887191,.9114075
91,"House",5694,.1192871,24,"CA","R","LIPSCOMB, Glenard Paul",.02,,0,.02,1,.1192871,-.0887191,.9114075
91,"House",12019,-1.973081,17,"NY","D","KOCH, Edward Irving",-1.887,,0,-1.887,1,-1.769975,-.0887191,.9114075
91,"House",948,-.4260233,3,"IN","D","BRADEMAS, John",-.477,,0,-.477,1,-1.04518,-.0887191,.9114075
91,"House",10556,-.0946677,1,"WI","R","SCHADEBERG, Henry Carl",-.175,,0,-.175,1,-.0946677,-.0887191,.9114075
91,"House",7610,-.3766492,24,"IL","D","PRICE, Charles Melvin",-.432,,0,-.432,1,-.4862462,-.0887191,.9114075
91,"House",10609,-.0233494,11,"NJ","D","MINISH, Joseph George",-.11,,0,-.11,1,-1.072443,-.0887191,.9114075
91,"House",10621,-2.102551,30,"CA","D","ROYBAL, Edward R.",-2.005,,0,-2.005,1,-1.081444,-.0887191,.9114075
91,"House",11023,-.0595572,23,"TX","D","KAZEN, Abraham, Jr.",-.143,,0,-.143,1,.5525742,-.0887191,.9114075
91,"House",7333,-.0540712,11,"FL","D","PEPPER, Claude Denson",-.138,,0,-.138,1,-.5341019,-.0887191,.9114075
91,"House",10748,-.3590939,39,"NY","D","McCARTHY, Richard Dean",-.416,,0,-.416,1,-.3590939,-.0887191,.9114075
91,"House",10505,-.1780552,28,"CA","R","BELL, Alphonzo",-.251,,0,-.251,1,-.042934,-.0887191,.9114075
91,"House",10713,-2.068538,1,"MI","D","CONYERS, John, Jr.",-1.974,,0,-1.974,1,-1.188739,-.0887191,.9114075
91,"House",10500,-.1802496,7,"NY","D","ADDABBO, Joseph Patrick",-.253,,0,-.253,1,-.9707723,-.0887191,.9114075
91,"House",2594,.1675641,13,"MI","D","DIGGS, Charles Coles, Jr.",.064,,0,.064,1,-.6000497,-.0887191,.9114075
91,"House",12000,-.1089314,1,"AR","D","ALEXANDER, William Vollie (Bill), Jr.",-.188,,0,-.188,1,.0212101,-.0887191,.9114075
91,"House",10511,-2.057566,22,"CA","D","CORMAN, James Charles",-1.964,,0,-1.964,1,-1.062911,-.0887191,.9114075
91,"House",10421,-1.925901,9,"IL","D","YATES, Sidney Richard",-1.844,,0,-1.844,1,-1.214873,-.0887191,.9114075
91,"House",10716,-.0507796,15,"TX","D","de la GARZA, Eligio, II (Kika)",-.135,,0,-.135,1,.0542908,-.0887191,.9114075
91,"House",11001,-.1012509,8,"PA","R","BIESTER, Edward George, Jr.",-.181,,0,-.181,1,-.7532065,-.0887191,.9114075
91,"House",2533,2.380625,12,"OH","R","DEVINE, Samuel Leeper",2.081,,0,2.081,1,1.349347,-.0887191,.9114075
91,"House",5873,.2410767,7,"MA","D","MACDONALD, Torbert Hart",.131,,0,.131,1,-.1991396,-.0887191,.9114075
91,"House",9072,-.3228861,3,"MO","D","SULLIVAN, Leonor Kretzer",-.383,,0,-.383,1,-.1253864,-.0887191,.9114075
91,"House",12038,-.1297782,8,"TN","D","JONES, Ed",-.207,,0,-.207,1,.297259,-.0887191,.9114075
91,"House",433,.2970341,1,"NV","D","BARING, Walter Stephan, Jr.",.182,,0,.182,1,.4936754,-.0887191,.9114075
91,"House",5301,.0710101,19,"OH","D","KIRWAN, Michael Joseph",-.024,,0,-.024,1,.0710101,-.0887191,.9114075
91,"House",7498,-.0902789,11,"TX","D","POAGE, William Robert",-.171,,0,-.171,1,.8105244,-.0887191,.9114075
91,"House",11015,-.5357438,2,"MI","R","ESCH, Marvin Leonel",-.577,,0,-.577,1,-.1124611,-.0887191,.9114075
91,"House",7568,.0786905,18,"NY","D","POWELL, Adam Clayton, Jr.",-.017,,0,-.017,1,.0786905,-.0887191,.9114075
91,"House",3853,4.622213,3,"IA","R","GROSS, Harold Royce",4.124,,0,4.124,1,3.311716,-.0887191,.9114075
91,"House",2605,.0995374,16,"MI","D","DINGELL, John David, Jr.",.002,,0,.002,1,-.5506598,-.0887191,.9114075
91,"House",3433,-.0430991,13,"NJ","D","GALLAGHER, Cornelius Edward",-.128,,0,-.128,1,-.5036922,-.0887191,.9114075
91,"House",10712,-.05846,37,"NY","R","CONABLE, Barber Benjamin, Jr.",-.142,,0,-.142,1,.4816977,-.0887191,.9114075
91,"House",12009,-1.931387,1,"MO","D","CLAY, William Lacy, Sr.",-1.849,,0,-1.849,1,-1.277632,-.0887191,.9114075
91,"House",12034,1.635623,1,"WY","R","WOLD, John Schiller",1.402,,0,1.402,1,1.635623,-.0887191,.9114075
91,"House",3224,-.0310299,11,"PA","D","FLOOD, Daniel John",-.117,,0,-.117,1,-.1064498,-.0887191,.9114075
91,"House",10559,-.1418475,4,"KS","R","SHRIVER, Garner E.",-.218,,0,-.218,1,.1996523,-.0887191,.9114075
91,"House",8507,-.0836957,1,"FL","D","SIKES, Robert Lee Fulton",-.165,,0,-.165,1,.5874968,-.0887191,.9114075
91,"House",10446,-.1802496,14,"TX","D","YOUNG, John Andrew",-.253,,0,-.253,1,.4427085,-.0887191,.9114075
91,"House",6816,-.1670832,3,"IL","D","MURPHY, William Thomas",-.241,,0,-.241,1,-.1670832,-.0887191,.9114075
91,"House",3830,-.1023481,17,"MI","D","GRIFFITHS, Martha Wright",-.182,,0,-.182,1,-.3321745,-.0887191,.9114075
91,"House",3409,-.0420019,27,"PA","R","FULTON, James Grove",-.127,,0,-.127,1,-.2623226,-.0887191,.9114075
91,"House",12014,-.1199034,5,"AL","D","FLOWERS, Walter",-.198,,0,-.198,1,.4895372,-.0887191,.9114075
91,"House",7228,-.2822896,5,"LA","D","PASSMAN, Otto Ernest",-.346,,0,-.346,1,.733982,-.0887191,.9114075
91,"House",10746,.1620781,8,"LA","D","LONG, Speedy Oteria",.059,,0,.059,1,.8003771,-.0887191,.9114075
91,"House",3242,.1050234,6,"GA","D","FLYNT, John James, Jr.",.007,,0,.007,1,1.115073,-.0887191,.9114075
91,"House",4043,-.2318182,3,"WA","D","HANSEN, Julia Butler",-.3,,0,-.3,1,-.3573667,-.0887191,.9114075
91,"House",10249,-.0507796,36,"CA","R","WILSON, Robert Carlton (Bob)",-.135,,0,-.135,1,.4358175,-.0887191,.9114075
91,"House",3929,1.654276,7,"FL","D","HALEY, James Andrew",1.419,,0,1.419,1,.9924743,-.0887191,.9114075
91,"House",11050,-.0332243,3,"AZ","R","STEIGER, Sam",-.119,,0,-.119,1,1.684381,-.0887191,.9114075
91,"House",10526,-.0485851,8,"MI","R","HARVEY, James",-.133,,0,-.133,1,.2252838,-.0887191,.9114075
91,"House",10706,-.1155146,6,"AL","R","BUCHANAN, John Hall, Jr.",-.194,,0,-.194,1,-.1062235,-.0887191,.9114075
91,"House",8628,-.3020393,20,"CA","R","SMITH, H. Allen",-.364,,0,-.364,1,.8803484,-.0887191,.9114075
91,"House",6845,-.128681,2,"KY","D","NATCHER, William Huston",-.206,,0,-.206,1,-.1957846,-.0887191,.9114075
91,"House",10625,.0743017,5,"KS","R","SKUBITZ, Joe",-.021,,0,-.021,1,.480411,-.0887191,.9114075
91,"House",4957,-.1001537,2,"CA","D","JOHNSON, Harold Terry",-.18,,0,-.18,1,-.0420792,-.0887191,.9114075
91,"House",8672,-.0858901,5,"IA","D","SMITH, Neal Edward",-.167,,0,-.167,1,-.3425593,-.0887191,.9114075
91,"House",10527,2.743799,3,"NC","D","HENDERSON, David Newton",2.412,,0,2.412,1,1.294641,-.0887191,.9114075
91,"House",11059,-.1166118,8,"IN","R","ZION, Roger Herschel",-.195,,0,-.195,1,.5152042,-.0887191,.9114075
91,"House",10733,-.1045425,34,"NY","D","HANLEY, James Michael",-.184,,0,-.184,1,-.1423506,-.0887191,.9114075
91,"House",195,3.771879,3,"AL","D","ANDREWS, George William",3.349,,0,3.349,1,2.059821,-.0887191,.9114075
91,"House",10597,1.626846,4,"MI","R","HUTCHINSON, J. Edward",1.394,,0,1.394,1,1.235619,-.0887191,.9114075
91,"House",7642,-.1220978,11,"IL","D","PUCINSKI, Roman Conrad",-.2,,0,-.2,1,-.7430613,-.0887191,.9114075
91,"House",2752,-.1319727,41,"NY","D","DULSKI, Thaddeus Joseph",-.209,,0,-.209,1,-.2500601,-.0887191,.9114075
91,"House",10617,-.165986,15,"IL","R","REID, Charlotte Thompson",-.24,,0,-.24,1,.1751166,-.0887191,.9114075
91,"House",680,.0260247,8,"OH","R","BETTS, Jackson Edward",-.065,,0,-.065,1,.6399578,-.0887191,.9114075
91,"House",11002,.0369968,4,"GA","R","BLACKBURN, Benjamin Bentley",-.055,,0,-.055,1,.8410498,-.0887191,.9114075
91,"House",10572,-.1451391,2,"CO","R","BROTZMAN, Donald Glenn",-.221,,0,-.221,1,-.0450121,-.0887191,.9114075
91,"House",1371,-.1495279,8,"WI","R","BYRNES, John William",-.225,,0,-.225,1,.5977862,-.0887191,.9114075
91,"House",12001,-2.025747,17,"CA","D","ANDERSON, Glenn Malcolm",-1.935,,0,-1.935,1,-.535567,-.0887191,.9114075
91,"House",10569,-.1473335,1,"ND","R","ANDREWS, Mark",-.223,,0,-.223,1,.4216428,-.0887191,.9114075
91,"House",10391,-.1901245,12,"TX","D","WRIGHT, James Claude, Jr.",-.262,,0,-.262,1,-.0071819,-.0887191,.9114075
91,"House",10512,-.1012509,7,"GA","D","DAVIS, John William",-.181,,0,-.181,1,.4174251,-.0887191,.9114075
91,"House",10562,-.0869873,1,"VT","R","STAFFORD, Robert Theodore",-.168,,0,-.168,1,-.5724324,-.0887191,.9114075
91,"House",12030,-2.078413,21,"OH","D","STOKES, Louis",-1.983,,0,-1.983,1,-1.157867,-.0887191,.9114075
91,"House",10508,-1.97747,15,"NY","D","CAREY, Hugh Leo",-1.891,,0,-1.891,1,-1.023265,-.0887191,.9114075
91,"House",11061,-.3590939,2,"RI","D","TIERNAN, Robert Owens",-.416,,0,-.416,1,-.4006755,-.0887191,.9114075
91,"House",10561,-.1495279,1,"RI","D","ST. GERMAIN, Fernand Joseph",-.225,,0,-.225,1,-.7365198,-.0887191,.9114075
91,"House",4592,.0260247,32,"CA","R","HOSMER, Craig",-.065,,0,-.065,1,.3169181,-.0887191,.9114075
91,"House",3092,-.1374587,20,"OH","D","FEIGHAN, Michael Aloysius",-.214,,0,-.214,1,-.1374587,-.0887191,.9114075
91,"House",10638,-.4753975,4,"NY","R","WYDLER, John Waldemar",-.522,,0,-.522,1,-.1208298,-.0887191,.9114075
91,"House",10782,.204869,9,"PA","R","WATKINS, George Robert",.098,,0,.098,1,.204869,-.0887191,.9114075
91,"House",10793,-.0836957,14,"CA","D","WALDIE, Jerome Russell",-.165,,0,-.165,1,-1.043411,-.0887191,.9114075
91,"House",10520,-.0924733,20,"TX","D","GONZÁLEZ, Henry B.",-.173,,0,-.173,1,-.3851079,-.0887191,.9114075
91,"House",3867,.0512604,10,"CA","R","GUBSER, Charles Samuel",-.042,,0,-.042,1,.0917049,-.0887191,.9114075
91,"House",10740,-1.987345,9,"MO","D","HUNGATE, William Leonard",-1.9,,0,-1.9,1,-.242209,-.0887191,.9114075
91,"House",10756,-.2076797,2,"WA","D","MEEDS, Edwin Lloyd",-.278,,0,-.278,1,-.5171906,-.0887191,.9114075
91,"House",4724,-.0858901,6,"MO","D","HULL, William Raleigh, Jr.",-.167,,0,-.167,1,.4977751,-.0887191,.9114075
91,"House",1952,1.725594,5,"MS","D","COLMER, William Meyers",1.484,,0,1.484,1,1.682454,-.0887191,.9114075
91,"House",6240,-.0880845,15,"CA","D","McFALL, John Joseph",-.169,,0,-.169,1,-.01312,-.0887191,.9114075
91,"House",10771,-.1089314,40,"NY","R","SMITH, Henry P., III",-.188,,0,-.188,1,-.1233903,-.0887191,.9114075
91,"House",12008,-1.943457,12,"NY","D","CHISHOLM, Shirley Anita",-1.86,,0,-1.86,1,-1.367657,-.0887191,.9114075
91,"House",9230,-.1199034,11,"NC","D","TAYLOR, Roy Arthur",-.198,,0,-.198,1,.2260847,-.0887191,.9114075
91,"House",3268,-.0880845,5,"MI","R","FORD, Gerald Rudolph, Jr.",-.169,,0,-.169,1,.0654072,-.0887191,.9114075
91,"House",11000,-.0705292,7,"AL","D","BEVILL, Tom",-.153,,0,-.153,1,.2540258,-.0887191,.9114075
91,"House",12013,-.1385559,28,"NY","R","FISH, Hamilton, Jr.",-.215,,0,-.215,1,-.3859284,-.0887191,.9114075
91,"House",10576,.1587864,1,"UT","R","BURTON, Laurence Junior",.056,,0,.056,1,.1587864,-.0887191,.9114075
91,"House",10601,.0139555,2,"MD","D","LONG, Clarence Dickinson",-.076,,0,-.076,1,-.4761432,-.0887191,.9114075
91,"House",9623,-.2713176,22,"OH","D","VANIK, Charles Albert",-.336,,0,-.336,1,-1.358162,-.0887191,.9114075
91,"House",2700,-.3799408,2,"TX","D","DOWDY, John Vernard",-.435,,0,-.435,1,.6549734,-.0887191,.9114075
91,"House",11044,-.1561111,1,"DE","R","ROTH, William Victor, Jr.",-.231,,0,-.231,1,-.1561111,-.0887191,.9114075
91,"House",986,1.555527,6,"IN","R","BRAY, William Gilmer",1.329,,0,1.329,1,1.070533,-.0887191,.9114075
91,"House",1763,.1072178,25,"PA","D","CLARK, Frank Monroe",.009,,0,.009,1,-.1857065,-.0887191,.9114075
91,"House",6685,-.1890273,26,"PA","D","MORGAN, Thomas Ellsworth",-.261,,0,-.261,1,-.4775925,-.0887191,.9114075
91,"House",10530,2.342222,30,"NY","R","KING, Carleton James",2.046,,0,2.046,1,1.291992,-.0887191,.9114075
91,"House",10760,.0501632,25,"NY","D","OTTINGER, Richard Lawrence",-.043,,0,-.043,1,-1.204335,-.0887191,.9114075
91,"House",11016,1.563208,16,"PA","R","ESHLEMAN, Edwin Duing",1.336,,0,1.336,1,.7305167,-.0887191,.9114075
91,"House",10517,-.1111258,20,"IL","R","FINDLEY, Paul",-.19,,0,-.19,1,.2752526,-.0887191,.9114075
91,"House",1154,-.1385559,10,"VA","R","BROYHILL, Joel Thomas",-.215,,0,-.215,1,.211483,-.0887191,.9114075
91,"House",9882,-.1275838,6,"KY","D","WATTS, John Clarence",-.205,,0,-.205,1,.1977067,-.0887191,.9114075
91,"House",10563,-.2976505,10,"GA","D","STEPHENS, Robert Grier, Jr.",-.36,,0,-.36,1,.697668,-.0887191,.9114075
91,"House",465,-.0321271,1,"PA","D","BARRETT, William Aloysius",-.118,,0,-.118,1,-.1711599,-.0887191,.9114075
91,"House",12017,.0029835,38,"NY","R","HASTINGS, James Fred",-.086,,0,-.086,1,.228601,-.0887191,.9114075
91,"House",10616,-.1242922,1,"TN","R","QUILLEN, James Henry",-.202,,0,-.202,1,.8910826,-.0887191,.9114075
91,"House",10727,-.0606544,15,"MI","D","FORD, William David",-.144,,0,-.144,1,-.8301849,-.0887191,.9114075
91,"House",6936,-.208777,2,"PA","D","NIX, Robert Nelson Cornelius, Sr.",-.279,,0,-.279,1,-.5034599,-.0887191,.9114075
91,"House",9056,.1807305,1,"KY","D","STUBBLEFIELD, Frank Albert",.076,,0,.076,1,.5358782,-.0887191,.9114075
91,"House",10722,1.624651,14,"IL","R","ERLENBORN, John Neal",1.392,,0,1.392,1,.6429581,-.0887191,.9114075
91,"House",11039,.0501632,1,"AK","R","POLLOCK, Howard Wallace",-.043,,0,-.043,1,.0501632,-.0887191,.9114075
91,"House",633,1.694872,3,"FL","D","BENNETT, Charles Edward",1.456,,0,1.456,1,-.1072242,-.0887191,.9114075
91,"House",1282,-.021155,17,"TX","D","BURLESON, Omar Truman",-.108,,0,-.108,1,1.188221,-.0887191,.9114075
91,"House",8268,-.1275838,17,"PA","R","SCHNEEBELI, Herman Theodore",-.205,,0,-.205,1,.7736075,-.0887191,.9114075
91,"House",10584,1.600513,2,"NM","R","FOREMAN, Edgar Franklin",1.37,,0,1.37,1,1.600513,-.0887191,.9114075
91,"House",6586,.2147439,5,"CT","D","MONAGAN, John Stephen",.107,,0,.107,1,.010393,-.0887191,.9114075
91,"House",10705,-2.077316,23,"NY","D","BINGHAM, Jonathan Brewster",-1.982,,0,-1.982,1,-1.518574,-.0887191,.9114075
91,"House",5900,-.1089314,1,"IN","D","MADDEN, Ray John",-.188,,0,-.188,1,-.6896859,-.0887191,.9114075
91,"House",11020,1.671831,3,"AR","R","HAMMERSCHMIDT, John Paul",1.435,,0,1.435,1,1.262868,-.0887191,.9114075
91,"House",8824,-.0035998,2,"WV","D","STAGGERS, Harley Orrin",-.092,,0,-.092,1,-.164039,-.0887191,.9114075
91,"House",11004,-1.966498,11,"NY","D","BRASCO, Frank James",-1.881,,0,-1.881,1,-1.34162,-.0887191,.9114075
91,"House",11036,.1324535,7,"IN","R","MYERS, John Thomas",.032,,0,.032,1,.8612692,-.0887191,.9114075
91,"House",10528,-.0913761,8,"MO","D","ICHORD, Richard Howard, II",-.172,,0,-.172,1,.9938332,-.0887191,.9114075
91,"House",4247,.0084695,18,"OH","D","HAYS, Wayne Levere",-.081,,0,-.081,1,-.7565171,-.0887191,.9114075
91,"House",3553,-.2811924,3,"CT","D","GIAIMO, Robert Nicholas",-.345,,0,-.345,1,-.2305416,-.0887191,.9114075
91,"House",11029,1.724497,1,"ID","R","McCLURE, James Albertus",1.483,,0,1.483,1,1.122217,-.0887191,.9114075
91,"House",10538,.2366879,5,"MA","R","MORSE, Frank Bradford",.127,,0,.127,1,-.7442841,-.0887191,.9114075
91,"House",10548,-.0738208,1,"SD","R","REIFEL, Benjamin",-.156,,0,-.156,1,-.0738208,-.0887191,.9114075
91,"House",10588,-.1100286,6,"FL","D","GIBBONS, Sam Melville",-.189,,0,-.189,1,-.5266788,-.0887191,.9114075
