9991324 21 3ILLINOI 20001BUSBEY     00100010011700111001017681100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991328 1415PENNSYL 20001BUSH,      00100010000000000001016617711000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991340 1342NEW YOR 20022BUTLER     00000000111111111000001620000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991366 56 6WEST VI 10001BYRD       00100010000000000001010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991367 21 3ILLINOI 20001BYRNE  E.  00100010000000000001010010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991368 14 3PENNSYL 10001BYRNE      00100010000000000001010011111111111111111299991619000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991369 1328NEW YOR 10001BYRNE      00100676116577566277611000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991371 25 8WISCONS 20001BYRNES, J. 00100010000011111616161111161111111111111111111161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991372 54 5TENNESS 10001BYRNS, J.W.06100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991373 54 5TENNESS 10001BYRNS      00100616000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991375 52 6MARYLAN 10022BYRON,MRS. 00000000900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991376 52 6MARYLAN 10001BYRON      00000636000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991393 12 1NEW JER 20001CAHILL     00100010000000000001010010111111711111199000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991412 43 3FLORIDA 10001CALDWELL, M16161617000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991439 44 4GEORGIA 10022CAMP       00100011111611111161117777100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991445 43 1FLORIDA 10001CAMPBELL   00100010000000000001010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991450 1429PENNSYL 20001CAMPBELL,  00000000000077000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991476 12 8NEW JER 20001CANFIELD   00100010161117111611611111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991478 43 4FLORIDA 10001CANNON, A. 00100116197711000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991479 34 9MISSOUR 10001CANNON, C. 11161616166666611161611111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991486 25 4WISCONS 10001CANNON, R. 71161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991493 1313NEW YOR 10001CAPOZZOLI  00000000166600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991499 51 4KENTUCK 10011CARDEN, C. 16100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991510 32 6KANSAS  20001CARLSON, F.61116651111117000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991512 47 7NORTH C 10001CARLYLE, F.00100010000000000777116777710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991514 41 8ALABAMA 10001CARMICHAEL 16167000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991517 34 8MISSOUR 10001CARNAHAN,  00100010000011000161611171117110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991526 32 4KANSAS  10001CARPENTER, 66161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991532 51 4KENTUCK 20022CARRIER    00000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991533 1414PENNSYL 20022CARRIGG,   00100010000000000001010111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991540 62 1COLORAD 10001CARROLL, J.00100010000000656161570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991542 2416OHIO    20001CARSON     00000000011100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991545 71 6CALIFOR 20001CARTER, A.E61177111171100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991549 31 4IOWA    10011CARTER     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991556 53 3OKLAHOM 10001CARTWRIGHT 16167116100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991563 51 2KENTUCK 10001CARY, G.H. 16177000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991569 12 6NEW JER 20001CASE,  C.P.00100010000011211661611110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991570 37 2SOUTH D 20001CASE       00100171111171111616110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991574 3  3MASSACH 10001CASEY, J.E.16177636100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991577 4922TEXAS   10001CASEY      00100010000000000001010010111111111111111616116611111111611000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991589 44 3GEORGIA 10001CASTELLOW, 16161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991607 1423PENNSYL 10001CAVALCANTE,00100010000000000161610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991609 1211NEW JER 20001CAVICCHIA, 61116000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991610 2310MICHIGA 20001CEDERBERG  00100010000000000001010011111111111611111111111111611111611191161111161161615511100000000000000000000000000000000000000000000000000000000000000000000000000000000000
